producer_id,producer_code,producer_name,commission_rate,producer_type,state_code,producer_status,created_date
1904,PRD001904,Trusted Assurance,3.52,INDIVIDUAL,AP,TERMINATED,2022-05-20
1905,PRD001905,Global Assurance,8.08,AGENCY,TS,ACTIVE,2022-05-21
1906,PRD001906,Royal Assurance,11.3,BROKER,KL,INACTIVE,2022-05-22
1907,PRD001907,United Assurance,3.48,AGENT,DL,SUSPENDED,2022-05-23
1908,PRD001908,Pioneer Assurance,9.55,INDIVIDUAL,GJ,TERMINATED,2022-05-24
1909,PRD001909,Smart Assurance,3.27,AGENCY,RJ,ACTIVE,2022-05-25
1910,PRD001910,Apex Assurance,9.35,BROKER,WB,INACTIVE,2022-05-26
1911,PRD001911,Blue Assurance,8.82,AGENT,TN,SUSPENDED,2022-05-27
1912,PRD001912,Golden Assurance,9.66,INDIVIDUAL,KA,TERMINATED,2022-05-28
1913,PRD001913,Future Assurance,4.37,AGENCY,MH,ACTIVE,2022-05-29
1914,PRD001914,Vertex Assurance,6.6,BROKER,AP,INACTIVE,2022-05-30
1915,PRD001915,Summit Assurance,9.0,AGENT,TS,SUSPENDED,2022-05-31
1916,PRD001916,Shield Assurance,3.95,INDIVIDUAL,KL,TERMINATED,2022-06-01
1917,PRD001917,Crystal Assurance,5.07,AGENCY,DL,ACTIVE,2022-06-02
1918,PRD001918,Infinity Assurance,9.79,BROKER,GJ,INACTIVE,2022-06-03
1919,PRD001919,Vision Assurance,3.64,AGENT,RJ,SUSPENDED,2022-06-04
1920,PRD001920,First Assurance,8.88,INDIVIDUAL,WB,TERMINATED,2022-06-05
1921,PRD001921,Prime Services,12.61,AGENCY,TN,ACTIVE,2022-06-06
1922,PRD001922,Secure Services,8.17,BROKER,KA,INACTIVE,2022-06-07
1923,PRD001923,Elite Services,8.92,AGENT,MH,SUSPENDED,2022-06-08
1924,PRD001924,Trusted Services,8.21,INDIVIDUAL,AP,TERMINATED,2022-06-09
1925,PRD001925,Global Services,3.22,AGENCY,TS,ACTIVE,2022-06-10
1926,PRD001926,Royal Services,8.28,BROKER,KL,INACTIVE,2022-06-11
1927,PRD001927,United Services,12.59,AGENT,DL,SUSPENDED,2022-06-12
1928,PRD001928,Pioneer Services,11.54,INDIVIDUAL,GJ,TERMINATED,2022-06-13
1929,PRD001929,Smart Services,7.45,AGENCY,RJ,ACTIVE,2022-06-14
1930,PRD001930,Apex Services,12.71,BROKER,WB,INACTIVE,2022-06-15
1931,PRD001931,Blue Services,11.82,AGENT,TN,SUSPENDED,2022-06-16
1932,PRD001932,Golden Services,9.73,INDIVIDUAL,KA,TERMINATED,2022-06-17
1933,PRD001933,Future Services,3.07,AGENCY,MH,ACTIVE,2022-06-18
1934,PRD001934,Vertex Services,6.81,BROKER,AP,INACTIVE,2022-06-19
1935,PRD001935,Summit Services,3.3,AGENT,TS,SUSPENDED,2022-06-20
1936,PRD001936,Shield Services,14.93,INDIVIDUAL,KL,TERMINATED,2022-06-21
1937,PRD001937,Crystal Services,14.18,AGENCY,DL,ACTIVE,2022-06-22
1938,PRD001938,Infinity Services,3.36,BROKER,GJ,INACTIVE,2022-06-23
1939,PRD001939,Vision Services,14.17,AGENT,RJ,SUSPENDED,2022-06-24
1940,PRD001940,First Services,2.9,INDIVIDUAL,WB,TERMINATED,2022-06-25
1941,PRD001941,Prime Partners,7.61,AGENCY,TN,ACTIVE,2022-06-26
1942,PRD001942,Secure Partners,12.11,BROKER,KA,INACTIVE,2022-06-27
1943,PRD001943,Elite Partners,12.07,AGENT,MH,SUSPENDED,2022-06-28
1944,PRD001944,Trusted Partners,14.73,INDIVIDUAL,AP,TERMINATED,2022-06-29
1945,PRD001945,Global Partners,10.57,AGENCY,TS,ACTIVE,2022-06-30
1946,PRD001946,Royal Partners,7.75,BROKER,KL,INACTIVE,2022-07-01
1947,PRD001947,United Partners,14.91,AGENT,DL,SUSPENDED,2022-07-02
1948,PRD001948,Pioneer Partners,7.28,INDIVIDUAL,GJ,TERMINATED,2022-07-03
1949,PRD001949,Smart Partners,13.37,AGENCY,RJ,ACTIVE,2022-07-04
1950,PRD001950,Apex Partners,13.83,BROKER,WB,INACTIVE,2022-07-05
1951,PRD001951,Blue Partners,7.2,AGENT,TN,SUSPENDED,2022-07-06
1952,PRD001952,Golden Partners,11.03,INDIVIDUAL,KA,TERMINATED,2022-07-07
1953,PRD001953,Future Partners,10.77,AGENCY,MH,ACTIVE,2022-07-08
1954,PRD001954,Vertex Partners,9.24,BROKER,AP,INACTIVE,2022-07-09
1955,PRD001955,Summit Partners,10.67,AGENT,TS,SUSPENDED,2022-07-10
1956,PRD001956,Shield Partners,6.85,INDIVIDUAL,KL,TERMINATED,2022-07-11
1957,PRD001957,Crystal Partners,4.73,AGENCY,DL,ACTIVE,2022-07-12
1958,PRD001958,Infinity Partners,9.22,BROKER,GJ,INACTIVE,2022-07-13
1959,PRD001959,Vision Partners,9.11,AGENT,RJ,SUSPENDED,2022-07-14
1960,PRD001960,First Partners,11.6,INDIVIDUAL,WB,TERMINATED,2022-07-15
1961,PRD001961,Prime Solutions,5.28,AGENCY,TN,ACTIVE,2022-07-16
1962,PRD001962,Secure Solutions,2.54,BROKER,KA,INACTIVE,2022-07-17
1963,PRD001963,Elite Solutions,2.78,AGENT,MH,SUSPENDED,2022-07-18
1964,PRD001964,Trusted Solutions,6.23,INDIVIDUAL,AP,TERMINATED,2022-07-19
1965,PRD001965,Global Solutions,10.92,AGENCY,TS,ACTIVE,2022-07-20
1966,PRD001966,Royal Solutions,9.31,BROKER,KL,INACTIVE,2022-07-21
1967,PRD001967,United Solutions,9.15,AGENT,DL,SUSPENDED,2022-07-22
1968,PRD001968,Pioneer Solutions,12.79,INDIVIDUAL,GJ,TERMINATED,2022-07-23
1969,PRD001969,Smart Solutions,5.59,AGENCY,RJ,ACTIVE,2022-07-24
1970,PRD001970,Apex Solutions,6.83,BROKER,WB,INACTIVE,2022-07-25
1971,PRD001971,Blue Solutions,5.95,AGENT,TN,SUSPENDED,2022-07-26
1972,PRD001972,Golden Solutions,14.22,INDIVIDUAL,KA,TERMINATED,2022-07-27
1973,PRD001973,Future Solutions,11.56,AGENCY,MH,ACTIVE,2022-07-28
1974,PRD001974,Vertex Solutions,3.91,BROKER,AP,INACTIVE,2022-07-29
1975,PRD001975,Summit Solutions,12.62,AGENT,TS,SUSPENDED,2022-07-30
1976,PRD001976,Shield Solutions,7.74,INDIVIDUAL,KL,TERMINATED,2022-07-31
1977,PRD001977,Crystal Solutions,12.08,AGENCY,DL,ACTIVE,2022-08-01
1978,PRD001978,Infinity Solutions,13.55,BROKER,GJ,INACTIVE,2022-08-02
1979,PRD001979,Vision Solutions,2.7,AGENT,RJ,SUSPENDED,2022-08-03
1980,PRD001980,First Solutions,5.08,INDIVIDUAL,WB,TERMINATED,2022-08-04
1981,PRD001981,Prime Consulting,3.76,AGENCY,TN,ACTIVE,2022-08-05
1982,PRD001982,Secure Consulting,2.92,BROKER,KA,INACTIVE,2022-08-06
1983,PRD001983,Elite Consulting,9.97,AGENT,MH,SUSPENDED,2022-08-07
1984,PRD001984,Trusted Consulting,11.29,INDIVIDUAL,AP,TERMINATED,2022-08-08
1985,PRD001985,Global Consulting,3.11,AGENCY,TS,ACTIVE,2022-08-09
1986,PRD001986,Royal Consulting,11.76,BROKER,KL,INACTIVE,2022-08-10
1987,PRD001987,United Consulting,7.53,AGENT,DL,SUSPENDED,2022-08-11
1988,PRD001988,Pioneer Consulting,5.43,INDIVIDUAL,GJ,TERMINATED,2022-08-12
1989,PRD001989,Smart Consulting,5.22,AGENCY,RJ,ACTIVE,2022-08-13
1990,PRD001990,Apex Consulting,13.3,BROKER,WB,INACTIVE,2022-08-14
1991,PRD001991,Blue Consulting,3.21,AGENT,TN,SUSPENDED,2022-08-15
1992,PRD001992,Golden Consulting,8.8,INDIVIDUAL,KA,TERMINATED,2022-08-16
1993,PRD001993,Future Consulting,6.12,AGENCY,MH,ACTIVE,2022-08-17
1994,PRD001994,Vertex Consulting,12.7,BROKER,AP,INACTIVE,2022-08-18
1995,PRD001995,Summit Consulting,11.64,AGENT,TS,SUSPENDED,2022-08-19
1996,PRD001996,Shield Consulting,6.49,INDIVIDUAL,KL,TERMINATED,2022-08-20
1997,PRD001997,Crystal Consulting,9.97,AGENCY,DL,ACTIVE,2022-08-21
1998,PRD001998,Infinity Consulting,10.91,BROKER,GJ,INACTIVE,2022-08-22
1999,PRD001999,Vision Consulting,6.51,AGENT,RJ,SUSPENDED,2022-08-23
2000,PRD002000,First Consulting,6.27,INDIVIDUAL,WB,TERMINATED,2022-08-24
