coverage_id,policy_period_id,coverage_code,coverage_name,limit_amount,deductible_amount,coverage_start_date,coverage_end_date,coverage_status
1723,1723,CVG1723,Third Party Liability,3918583.35,169597.15,2024-04-03,2025-04-03,CANCELLED
1724,1724,CVG1724,Fire,8019001.06,274234.53,2024-04-04,2025-04-04,SUSPENDED
1725,1725,CVG1725,Flood,7989404.61,80593.48,2024-04-05,2025-04-05,ACTIVE
1726,1726,CVG1726,Theft,6992081.75,53413.13,2024-04-06,2025-04-06,EXPIRED
1727,1727,CVG1727,Personal Accident,9430423.18,114794.59,2024-04-07,2025-04-07,CANCELLED
1728,1728,CVG1728,Glass Protection,4218674.39,133241.61,2024-04-08,2025-04-08,SUSPENDED
1729,1729,CVG1729,Natural Disaster,8042421.36,285728.66,2024-04-09,2025-04-09,ACTIVE
1730,1730,CVG1730,Business Interruption,1894479.55,41846.75,2024-04-10,2025-04-10,EXPIRED
1731,1731,CVG1731,Comprehensive,3650129.26,22983.88,2024-04-11,2025-04-11,CANCELLED
1732,1732,CVG1732,Collision,6876194.92,293848.29,2024-04-12,2025-04-12,SUSPENDED
1733,1733,CVG1733,Third Party Liability,9737101.34,105934.69,2024-04-13,2025-04-13,ACTIVE
1734,1734,CVG1734,Fire,9211940.06,92876.5,2024-04-14,2025-04-14,EXPIRED
1735,1735,CVG1735,Flood,4171714.21,29488.82,2024-04-15,2025-04-15,CANCELLED
1736,1736,CVG1736,Theft,2689967.39,51487.88,2024-04-16,2025-04-16,SUSPENDED
1737,1737,CVG1737,Personal Accident,7075224.95,251218.61,2024-04-17,2025-04-17,ACTIVE
1738,1738,CVG1738,Glass Protection,7698534.31,238263.52,2024-04-18,2025-04-18,EXPIRED
1739,1739,CVG1739,Natural Disaster,5693621.03,279017.61,2024-04-19,2025-04-19,CANCELLED
1740,1740,CVG1740,Business Interruption,6731459.15,136133.86,2024-04-20,2025-04-20,SUSPENDED
1741,1741,CVG1741,Comprehensive,5278721.43,192811.15,2024-04-21,2025-04-21,ACTIVE
1742,1742,CVG1742,Collision,1042897.17,36268.94,2024-04-22,2025-04-22,EXPIRED
1743,1743,CVG1743,Third Party Liability,2560912.25,52649.1,2024-04-23,2025-04-23,CANCELLED
1744,1744,CVG1744,Fire,6795326.13,151667.93,2024-04-24,2025-04-24,SUSPENDED
1745,1745,CVG1745,Flood,8406426.91,253247.74,2024-04-25,2025-04-25,ACTIVE
1746,1746,CVG1746,Theft,9879137.09,73653.66,2024-04-26,2025-04-26,EXPIRED
1747,1747,CVG1747,Personal Accident,6469647.29,78035.15,2024-04-27,2025-04-27,CANCELLED
1748,1748,CVG1748,Glass Protection,8503571.19,368495.47,2024-04-28,2025-04-28,SUSPENDED
1749,1749,CVG1749,Natural Disaster,8707214.78,72870.12,2024-04-29,2025-04-29,ACTIVE
1750,1750,CVG1750,Business Interruption,4967314.82,78682.92,2024-04-30,2025-04-30,EXPIRED
1751,1751,CVG1751,Comprehensive,9704435.98,70510.32,2024-05-01,2025-05-01,CANCELLED
1752,1752,CVG1752,Collision,2304794.58,78246.11,2024-05-02,2025-05-02,SUSPENDED
1753,1753,CVG1753,Third Party Liability,4092442.24,63739.79,2024-05-03,2025-05-03,ACTIVE
1754,1754,CVG1754,Fire,4645036.49,190710.14,2024-05-04,2025-05-04,EXPIRED
1755,1755,CVG1755,Flood,4536176.0,197534.66,2024-05-05,2025-05-05,CANCELLED
1756,1756,CVG1756,Theft,4525974.39,46806.76,2024-05-06,2025-05-06,SUSPENDED
1757,1757,CVG1757,Personal Accident,5023996.15,172834.44,2024-05-07,2025-05-07,ACTIVE
1758,1758,CVG1758,Glass Protection,1116168.88,26291.62,2024-05-08,2025-05-08,EXPIRED
1759,1759,CVG1759,Natural Disaster,5615597.01,28120.87,2024-05-09,2025-05-09,CANCELLED
1760,1760,CVG1760,Business Interruption,999865.91,32184.83,2024-05-10,2025-05-10,SUSPENDED
1761,1761,CVG1761,Comprehensive,6228754.92,116520.75,2024-05-11,2025-05-11,ACTIVE
1762,1762,CVG1762,Collision,5132543.63,73438.01,2024-05-12,2025-05-12,EXPIRED
1763,1763,CVG1763,Third Party Liability,6747596.27,322305.55,2024-05-13,2025-05-13,CANCELLED
1764,1764,CVG1764,Fire,3697090.53,27515.17,2024-05-14,2025-05-14,SUSPENDED
1765,1765,CVG1765,Flood,2306889.33,58711.95,2024-05-15,2025-05-15,ACTIVE
1766,1766,CVG1766,Theft,5645493.37,185675.24,2024-05-16,2025-05-16,EXPIRED
1767,1767,CVG1767,Personal Accident,4784023.44,165395.77,2024-05-17,2025-05-17,CANCELLED
1768,1768,CVG1768,Glass Protection,7187543.65,72817.37,2024-05-18,2025-05-18,SUSPENDED
1769,1769,CVG1769,Natural Disaster,7617267.52,114096.15,2024-05-19,2025-05-19,ACTIVE
1770,1770,CVG1770,Business Interruption,3479435.43,147335.91,2024-05-20,2025-05-20,EXPIRED
1771,1771,CVG1771,Comprehensive,9647893.47,175005.65,2024-05-21,2025-05-21,CANCELLED
1772,1772,CVG1772,Collision,5267652.36,192766.17,2024-05-22,2025-05-22,SUSPENDED
1773,1773,CVG1773,Third Party Liability,553203.29,6852.52,2024-05-23,2025-05-23,ACTIVE
1774,1774,CVG1774,Fire,1490446.95,55531.86,2024-05-24,2025-05-24,EXPIRED
1775,1775,CVG1775,Flood,7243435.04,71081.77,2024-05-25,2025-05-25,CANCELLED
1776,1776,CVG1776,Theft,6147432.48,82618.13,2024-05-26,2025-05-26,SUSPENDED
1777,1777,CVG1777,Personal Accident,9309140.97,211134.5,2024-05-27,2025-05-27,ACTIVE
1778,1778,CVG1778,Glass Protection,4624755.48,185748.3,2024-05-28,2025-05-28,EXPIRED
1779,1779,CVG1779,Natural Disaster,7196200.35,70878.68,2024-05-29,2025-05-29,CANCELLED
1780,1780,CVG1780,Business Interruption,4203256.42,196284.48,2024-05-30,2025-05-30,SUSPENDED
1781,1781,CVG1781,Comprehensive,8390915.75,264284.48,2024-05-31,2025-05-31,ACTIVE
1782,1782,CVG1782,Collision,7744237.22,195717.84,2024-06-01,2025-06-01,EXPIRED
1783,1783,CVG1783,Third Party Liability,6618721.28,317887.68,2024-06-02,2025-06-02,CANCELLED
1784,1784,CVG1784,Fire,1432896.54,39329.13,2024-06-03,2025-06-03,SUSPENDED
1785,1785,CVG1785,Flood,5350607.04,38447.98,2024-06-04,2025-06-04,ACTIVE
1786,1786,CVG1786,Theft,9359551.98,400090.19,2024-06-05,2025-06-05,EXPIRED
1787,1787,CVG1787,Personal Accident,4881026.44,136058.52,2024-06-06,2025-06-06,CANCELLED
1788,1788,CVG1788,Glass Protection,9219506.91,119614.89,2024-06-07,2025-06-07,SUSPENDED
1789,1789,CVG1789,Natural Disaster,5827688.42,220707.73,2024-06-08,2025-06-08,ACTIVE
1790,1790,CVG1790,Business Interruption,1370979.64,30755.53,2024-06-09,2025-06-09,EXPIRED
1791,1791,CVG1791,Comprehensive,6045405.62,270358.48,2024-06-10,2025-06-10,CANCELLED
1792,1792,CVG1792,Collision,5090690.18,113572.38,2024-06-11,2025-06-11,SUSPENDED
1793,1793,CVG1793,Third Party Liability,9797057.53,452780.43,2024-06-12,2025-06-12,ACTIVE
1794,1794,CVG1794,Fire,7647509.1,132392.26,2024-06-13,2025-06-13,EXPIRED
1795,1795,CVG1795,Flood,9639576.02,469178.64,2024-06-14,2025-06-14,CANCELLED
1796,1796,CVG1796,Theft,4583172.49,50422.84,2024-06-15,2025-06-15,SUSPENDED
1797,1797,CVG1797,Personal Accident,4186180.18,152798.27,2024-06-16,2025-06-16,ACTIVE
1798,1798,CVG1798,Glass Protection,7509425.97,138557.1,2024-06-17,2025-06-17,EXPIRED
1799,1799,CVG1799,Natural Disaster,7044793.67,308081.79,2024-06-18,2025-06-18,CANCELLED
1800,1800,CVG1800,Business Interruption,7147556.13,336635.91,2022-01-01,2023-01-01,SUSPENDED
1801,1801,CVG1801,Comprehensive,6362574.52,89330.6,2022-01-02,2023-01-02,ACTIVE
1802,1802,CVG1802,Collision,6279259.13,113504.37,2022-01-03,2023-01-03,EXPIRED
1803,1803,CVG1803,Third Party Liability,3518406.45,124047.81,2022-01-04,2023-01-04,CANCELLED
1804,1804,CVG1804,Fire,9815221.41,336209.49,2022-01-05,2023-01-05,SUSPENDED
1805,1805,CVG1805,Flood,9587431.88,265334.14,2022-01-06,2023-01-06,ACTIVE
1806,1806,CVG1806,Theft,6973688.54,136036.88,2022-01-07,2023-01-07,EXPIRED
1807,1807,CVG1807,Personal Accident,1242512.0,25907.25,2022-01-08,2023-01-08,CANCELLED
1808,1808,CVG1808,Glass Protection,4855662.23,148965.5,2022-01-09,2023-01-09,SUSPENDED
1809,1809,CVG1809,Natural Disaster,6704856.66,159485.12,2022-01-10,2023-01-10,ACTIVE
1810,1810,CVG1810,Business Interruption,7503900.36,321636.07,2022-01-11,2023-01-11,EXPIRED
1811,1811,CVG1811,Comprehensive,2930687.0,126396.28,2022-01-12,2023-01-12,CANCELLED
1812,1812,CVG1812,Collision,8102217.32,231098.32,2022-01-13,2023-01-13,SUSPENDED
1813,1813,CVG1813,Third Party Liability,350194.2,4041.14,2022-01-14,2023-01-14,ACTIVE
1814,1814,CVG1814,Fire,6735516.37,94267.65,2022-01-15,2023-01-15,EXPIRED
1815,1815,CVG1815,Flood,7526831.68,92144.17,2022-01-16,2023-01-16,CANCELLED
1816,1816,CVG1816,Theft,2937493.93,47808.43,2022-01-17,2023-01-17,SUSPENDED
1817,1817,CVG1817,Personal Accident,8409879.96,303401.29,2022-01-18,2023-01-18,ACTIVE
1818,1818,CVG1818,Glass Protection,3021891.6,117587.02,2022-01-19,2023-01-19,EXPIRED
1819,1819,CVG1819,Natural Disaster,419833.19,17478.15,2022-01-20,2023-01-20,CANCELLED
1820,1820,CVG1820,Business Interruption,1114552.06,49108.94,2022-01-21,2023-01-21,SUSPENDED
1821,1821,CVG1821,Comprehensive,7420975.55,325913.42,2022-01-22,2023-01-22,ACTIVE
1822,1822,CVG1822,Collision,7449886.09,225412.51,2022-01-23,2023-01-23,EXPIRED
1823,1823,CVG1823,Third Party Liability,2452195.18,98808.32,2022-01-24,2023-01-24,CANCELLED
1824,1824,CVG1824,Fire,8008335.35,143699.48,2022-01-25,2023-01-25,SUSPENDED
1825,1825,CVG1825,Flood,6678486.33,311830.66,2022-01-26,2023-01-26,ACTIVE
1826,1826,CVG1826,Theft,3936791.02,189169.06,2022-01-27,2023-01-27,EXPIRED
1827,1827,CVG1827,Personal Accident,9760644.95,186129.93,2022-01-28,2023-01-28,CANCELLED
1828,1828,CVG1828,Glass Protection,5566033.52,31077.59,2022-01-29,2023-01-29,SUSPENDED
1829,1829,CVG1829,Natural Disaster,2588277.17,85219.74,2022-01-30,2023-01-30,ACTIVE
1830,1830,CVG1830,Business Interruption,7831156.44,345787.17,2022-01-31,2023-01-31,EXPIRED
1831,1831,CVG1831,Comprehensive,8316836.47,382714.92,2022-02-01,2023-02-01,CANCELLED
1832,1832,CVG1832,Collision,7075827.78,241593.22,2022-02-02,2023-02-02,SUSPENDED
1833,1833,CVG1833,Third Party Liability,7575566.28,224219.2,2022-02-03,2023-02-03,ACTIVE
1834,1834,CVG1834,Fire,6073531.08,242495.47,2022-02-04,2023-02-04,EXPIRED
1835,1835,CVG1835,Flood,9646469.25,175932.28,2022-02-05,2023-02-05,CANCELLED
1836,1836,CVG1836,Theft,1856516.4,66314.11,2022-02-06,2023-02-06,SUSPENDED
1837,1837,CVG1837,Personal Accident,1951068.16,25014.22,2022-02-07,2023-02-07,ACTIVE
1838,1838,CVG1838,Glass Protection,5187083.84,113980.57,2022-02-08,2023-02-08,EXPIRED
1839,1839,CVG1839,Natural Disaster,4342227.36,130470.64,2022-02-09,2023-02-09,CANCELLED
1840,1840,CVG1840,Business Interruption,1387658.65,43405.09,2022-02-10,2023-02-10,SUSPENDED
1841,1841,CVG1841,Comprehensive,2624659.87,52165.97,2022-02-11,2023-02-11,ACTIVE
1842,1842,CVG1842,Collision,7125924.03,85270.63,2022-02-12,2023-02-12,EXPIRED
1843,1843,CVG1843,Third Party Liability,1621663.5,31652.2,2022-02-13,2023-02-13,CANCELLED
1844,1844,CVG1844,Fire,603468.87,28337.2,2022-02-14,2023-02-14,SUSPENDED
1845,1845,CVG1845,Flood,6194525.89,215476.95,2022-02-15,2023-02-15,ACTIVE
1846,1846,CVG1846,Theft,4956454.32,152512.4,2022-02-16,2023-02-16,EXPIRED
1847,1847,CVG1847,Personal Accident,3645047.32,146827.66,2022-02-17,2023-02-17,CANCELLED
1848,1848,CVG1848,Glass Protection,3246804.15,48371.83,2022-02-18,2023-02-18,SUSPENDED
1849,1849,CVG1849,Natural Disaster,1920304.07,15492.9,2022-02-19,2023-02-19,ACTIVE
1850,1850,CVG1850,Business Interruption,5100889.47,120977.32,2022-02-20,2023-02-20,EXPIRED
1851,1851,CVG1851,Comprehensive,5416655.93,49494.96,2022-02-21,2023-02-21,CANCELLED
1852,1852,CVG1852,Collision,2289861.0,33434.08,2022-02-22,2023-02-22,SUSPENDED
1853,1853,CVG1853,Third Party Liability,3385646.8,71897.26,2022-02-23,2023-02-23,ACTIVE
1854,1854,CVG1854,Fire,2262608.33,87946.47,2022-02-24,2023-02-24,EXPIRED
1855,1855,CVG1855,Flood,5351939.07,266785.59,2022-02-25,2023-02-25,CANCELLED
1856,1856,CVG1856,Theft,8254515.17,405717.62,2022-02-26,2023-02-26,SUSPENDED
1857,1857,CVG1857,Personal Accident,187156.59,6569.61,2022-02-27,2023-02-27,ACTIVE
1858,1858,CVG1858,Glass Protection,4512105.74,206213.79,2022-02-28,2023-02-28,EXPIRED
1859,1859,CVG1859,Natural Disaster,6175640.86,203493.09,2022-03-01,2023-03-01,CANCELLED
1860,1860,CVG1860,Business Interruption,9593078.48,342614.99,2022-03-02,2023-03-02,SUSPENDED
1861,1861,CVG1861,Comprehensive,3277276.4,151465.75,2022-03-03,2023-03-03,ACTIVE
1862,1862,CVG1862,Collision,9455377.94,211464.02,2022-03-04,2023-03-04,EXPIRED
1863,1863,CVG1863,Third Party Liability,5448349.4,96584.55,2022-03-05,2023-03-05,CANCELLED
1864,1864,CVG1864,Fire,9122225.67,383087.03,2022-03-06,2023-03-06,SUSPENDED
1865,1865,CVG1865,Flood,3812084.62,156778.66,2022-03-07,2023-03-07,ACTIVE
1866,1866,CVG1866,Theft,4511013.29,31456.76,2022-03-08,2023-03-08,EXPIRED
1867,1867,CVG1867,Personal Accident,8992987.93,122871.71,2022-03-09,2023-03-09,CANCELLED
1868,1868,CVG1868,Glass Protection,5187557.53,247288.44,2022-03-10,2023-03-10,SUSPENDED
1869,1869,CVG1869,Natural Disaster,1757208.61,84403.0,2022-03-11,2023-03-11,ACTIVE
1870,1870,CVG1870,Business Interruption,5425950.83,28919.65,2022-03-12,2023-03-12,EXPIRED
1871,1871,CVG1871,Comprehensive,748171.04,26309.49,2022-03-13,2023-03-13,CANCELLED
1872,1872,CVG1872,Collision,7758464.44,340773.39,2022-03-14,2023-03-14,SUSPENDED
1873,1873,CVG1873,Third Party Liability,4299673.57,41606.68,2022-03-15,2023-03-15,ACTIVE
1874,1874,CVG1874,Fire,5423766.72,198636.94,2022-03-16,2023-03-16,EXPIRED
1875,1875,CVG1875,Flood,9764616.82,389454.94,2022-03-17,2023-03-17,CANCELLED
1876,1876,CVG1876,Theft,6500955.48,307422.38,2022-03-18,2023-03-18,SUSPENDED
1877,1877,CVG1877,Personal Accident,7494219.17,89323.27,2022-03-19,2023-03-19,ACTIVE
1878,1878,CVG1878,Glass Protection,4646329.83,92588.31,2022-03-20,2023-03-20,EXPIRED
1879,1879,CVG1879,Natural Disaster,966456.89,7192.43,2022-03-21,2023-03-21,CANCELLED
1880,1880,CVG1880,Business Interruption,7962726.39,239787.86,2022-03-22,2023-03-22,SUSPENDED
1881,1881,CVG1881,Comprehensive,5792126.71,88295.49,2022-03-23,2023-03-23,ACTIVE
1882,1882,CVG1882,Collision,2660614.79,59761.31,2022-03-24,2023-03-24,EXPIRED
1883,1883,CVG1883,Third Party Liability,6339150.92,155221.25,2022-03-25,2023-03-25,CANCELLED
1884,1884,CVG1884,Fire,267220.59,9432.47,2022-03-26,2023-03-26,SUSPENDED
1885,1885,CVG1885,Flood,5394860.26,182691.68,2022-03-27,2023-03-27,ACTIVE
1886,1886,CVG1886,Theft,6221658.65,242758.09,2022-03-28,2023-03-28,EXPIRED
1887,1887,CVG1887,Personal Accident,5897519.33,215493.54,2022-03-29,2023-03-29,CANCELLED
1888,1888,CVG1888,Glass Protection,818635.5,38281.16,2022-03-30,2023-03-30,SUSPENDED
1889,1889,CVG1889,Natural Disaster,1150741.86,46501.63,2022-03-31,2023-03-31,ACTIVE
1890,1890,CVG1890,Business Interruption,3083372.03,27419.61,2022-04-01,2023-04-01,EXPIRED
1891,1891,CVG1891,Comprehensive,7676214.99,189567.4,2022-04-02,2023-04-02,CANCELLED
1892,1892,CVG1892,Collision,4011621.26,139333.81,2022-04-03,2023-04-03,SUSPENDED
1893,1893,CVG1893,Third Party Liability,4792478.01,139010.85,2022-04-04,2023-04-04,ACTIVE
1894,1894,CVG1894,Fire,1450176.46,32766.25,2022-04-05,2023-04-05,EXPIRED
1895,1895,CVG1895,Flood,7995097.67,236315.91,2022-04-06,2023-04-06,CANCELLED
1896,1896,CVG1896,Theft,9605329.22,110301.83,2022-04-07,2023-04-07,SUSPENDED
1897,1897,CVG1897,Personal Accident,6805161.55,313973.83,2022-04-08,2023-04-08,ACTIVE
1898,1898,CVG1898,Glass Protection,7970669.51,301447.58,2022-04-09,2023-04-09,EXPIRED
1899,1899,CVG1899,Natural Disaster,3793992.1,181071.8,2022-04-10,2023-04-10,CANCELLED
1900,1900,CVG1900,Business Interruption,5579889.46,167274.7,2022-04-11,2023-04-11,SUSPENDED
1901,1901,CVG1901,Comprehensive,1320028.07,6898.92,2022-04-12,2023-04-12,ACTIVE
1902,1902,CVG1902,Collision,6006883.39,175231.85,2022-04-13,2023-04-13,EXPIRED
1903,1903,CVG1903,Third Party Liability,9475095.95,177289.49,2022-04-14,2023-04-14,CANCELLED
1904,1904,CVG1904,Fire,7508136.21,342818.4,2022-04-15,2023-04-15,SUSPENDED
1905,1905,CVG1905,Flood,3504131.33,82590.46,2022-04-16,2023-04-16,ACTIVE
1906,1906,CVG1906,Theft,6494721.89,182273.53,2022-04-17,2023-04-17,EXPIRED
1907,1907,CVG1907,Personal Accident,1693448.14,25292.42,2022-04-18,2023-04-18,CANCELLED
1908,1908,CVG1908,Glass Protection,8364008.83,114960.62,2022-04-19,2023-04-19,SUSPENDED
1909,1909,CVG1909,Natural Disaster,1895444.05,77684.21,2022-04-20,2023-04-20,ACTIVE
1910,1910,CVG1910,Business Interruption,8537286.16,369770.76,2022-04-21,2023-04-21,EXPIRED
1911,1911,CVG1911,Comprehensive,9330461.67,464135.3,2022-04-22,2023-04-22,CANCELLED
1912,1912,CVG1912,Collision,4666525.52,138758.7,2022-04-23,2023-04-23,SUSPENDED
1913,1913,CVG1913,Third Party Liability,2977461.41,23912.96,2022-04-24,2023-04-24,ACTIVE
1914,1914,CVG1914,Fire,1072203.77,40370.1,2022-04-25,2023-04-25,EXPIRED
1915,1915,CVG1915,Flood,4923185.06,97913.74,2022-04-26,2023-04-26,CANCELLED
1916,1916,CVG1916,Theft,1369329.95,47236.8,2022-04-27,2023-04-27,SUSPENDED
1917,1917,CVG1917,Personal Accident,1090446.07,35851.91,2022-04-28,2023-04-28,ACTIVE
1918,1918,CVG1918,Glass Protection,9011174.05,173918.97,2022-04-29,2023-04-29,EXPIRED
1919,1919,CVG1919,Natural Disaster,4561395.18,149319.14,2022-04-30,2023-04-30,CANCELLED
1920,1920,CVG1920,Business Interruption,3126187.35,97811.05,2022-05-01,2023-05-01,SUSPENDED
1921,1921,CVG1921,Comprehensive,5698964.88,121970.41,2022-05-02,2023-05-02,ACTIVE
1922,1922,CVG1922,Collision,3231698.28,78445.7,2022-05-03,2023-05-03,EXPIRED
1923,1923,CVG1923,Third Party Liability,147835.64,2376.88,2022-05-04,2023-05-04,CANCELLED
1924,1924,CVG1924,Fire,2293104.47,87806.94,2022-05-05,2023-05-05,SUSPENDED
1925,1925,CVG1925,Flood,4417628.25,189096.37,2022-05-06,2023-05-06,ACTIVE
1926,1926,CVG1926,Theft,1429627.74,54302.66,2022-05-07,2023-05-07,EXPIRED
1927,1927,CVG1927,Personal Accident,8791069.71,227057.3,2022-05-08,2023-05-08,CANCELLED
1928,1928,CVG1928,Glass Protection,3651541.86,68452.65,2022-05-09,2023-05-09,SUSPENDED
1929,1929,CVG1929,Natural Disaster,5561551.08,71797.72,2022-05-10,2023-05-10,ACTIVE
1930,1930,CVG1930,Business Interruption,6105613.89,261812.9,2022-05-11,2023-05-11,EXPIRED
1931,1931,CVG1931,Comprehensive,8601265.19,97194.94,2022-05-12,2023-05-12,CANCELLED
1932,1932,CVG1932,Collision,5432318.57,91510.44,2022-05-13,2023-05-13,SUSPENDED
1933,1933,CVG1933,Third Party Liability,8874724.74,74909.84,2022-05-14,2023-05-14,ACTIVE
1934,1934,CVG1934,Fire,846459.57,4941.94,2022-05-15,2023-05-15,EXPIRED
1935,1935,CVG1935,Flood,5121065.28,32793.97,2022-05-16,2023-05-16,CANCELLED
1936,1936,CVG1936,Theft,5860715.86,136150.59,2022-05-17,2023-05-17,SUSPENDED
1937,1937,CVG1937,Personal Accident,5941359.49,272017.19,2022-05-18,2023-05-18,ACTIVE
1938,1938,CVG1938,Glass Protection,5560780.59,163799.02,2022-05-19,2023-05-19,EXPIRED
1939,1939,CVG1939,Natural Disaster,9987408.93,262116.33,2022-05-20,2023-05-20,CANCELLED
1940,1940,CVG1940,Business Interruption,7774452.66,166854.05,2022-05-21,2023-05-21,SUSPENDED
1941,1941,CVG1941,Comprehensive,2310735.81,91843.7,2022-05-22,2023-05-22,ACTIVE
1942,1942,CVG1942,Collision,7358945.59,133159.84,2022-05-23,2023-05-23,EXPIRED
1943,1943,CVG1943,Third Party Liability,4700541.31,131467.28,2022-05-24,2023-05-24,CANCELLED
1944,1944,CVG1944,Fire,4028173.06,111167.62,2022-05-25,2023-05-25,SUSPENDED
1945,1945,CVG1945,Flood,6660517.04,287462.47,2022-05-26,2023-05-26,ACTIVE
1946,1946,CVG1946,Theft,8084746.56,263818.37,2022-05-27,2023-05-27,EXPIRED
1947,1947,CVG1947,Personal Accident,1741851.17,49008.99,2022-05-28,2023-05-28,CANCELLED
1948,1948,CVG1948,Glass Protection,4517582.39,59006.55,2022-05-29,2023-05-29,SUSPENDED
1949,1949,CVG1949,Natural Disaster,9492247.13,329130.37,2022-05-30,2023-05-30,ACTIVE
1950,1950,CVG1950,Business Interruption,9680582.04,368988.85,2022-05-31,2023-05-31,EXPIRED
1951,1951,CVG1951,Comprehensive,4886683.82,103332.84,2022-06-01,2023-06-01,CANCELLED
1952,1952,CVG1952,Collision,2266309.26,61063.2,2022-06-02,2023-06-02,SUSPENDED
1953,1953,CVG1953,Third Party Liability,722325.5,15619.99,2022-06-03,2023-06-03,ACTIVE
1954,1954,CVG1954,Fire,523803.56,7492.92,2022-06-04,2023-06-04,EXPIRED
1955,1955,CVG1955,Flood,9086488.32,193145.23,2022-06-05,2023-06-05,CANCELLED
1956,1956,CVG1956,Theft,4749774.87,120924.31,2022-06-06,2023-06-06,SUSPENDED
1957,1957,CVG1957,Personal Accident,559730.83,27497.64,2022-06-07,2023-06-07,ACTIVE
1958,1958,CVG1958,Glass Protection,3308303.99,121309.33,2022-06-08,2023-06-08,EXPIRED
1959,1959,CVG1959,Natural Disaster,5261591.75,222744.87,2022-06-09,2023-06-09,CANCELLED
1960,1960,CVG1960,Business Interruption,8365235.44,140947.72,2022-06-10,2023-06-10,SUSPENDED
1961,1961,CVG1961,Comprehensive,5489065.61,70387.62,2022-06-11,2023-06-11,ACTIVE
1962,1962,CVG1962,Collision,6571385.6,140879.7,2022-06-12,2023-06-12,EXPIRED
1963,1963,CVG1963,Third Party Liability,6568031.81,279772.59,2022-06-13,2023-06-13,CANCELLED
1964,1964,CVG1964,Fire,5214962.69,114389.14,2022-06-14,2023-06-14,SUSPENDED
1965,1965,CVG1965,Flood,9081700.02,256437.51,2022-06-15,2023-06-15,ACTIVE
1966,1966,CVG1966,Theft,3593690.28,158292.62,2022-06-16,2023-06-16,EXPIRED
1967,1967,CVG1967,Personal Accident,4919929.47,131337.29,2022-06-17,2023-06-17,CANCELLED
1968,1968,CVG1968,Glass Protection,6081688.7,167749.18,2022-06-18,2023-06-18,SUSPENDED
1969,1969,CVG1969,Natural Disaster,1475786.24,18376.88,2022-06-19,2023-06-19,ACTIVE
1970,1970,CVG1970,Business Interruption,863173.43,29310.32,2022-06-20,2023-06-20,EXPIRED
1971,1971,CVG1971,Comprehensive,2194019.33,29423.46,2022-06-21,2023-06-21,CANCELLED
1972,1972,CVG1972,Collision,3686007.15,137409.27,2022-06-22,2023-06-22,SUSPENDED
1973,1973,CVG1973,Third Party Liability,1271469.21,19536.87,2022-06-23,2023-06-23,ACTIVE
1974,1974,CVG1974,Fire,8130609.03,304178.32,2022-06-24,2023-06-24,EXPIRED
1975,1975,CVG1975,Flood,4867014.83,129202.98,2022-06-25,2023-06-25,CANCELLED
1976,1976,CVG1976,Theft,2185969.12,26791.42,2022-06-26,2023-06-26,SUSPENDED
1977,1977,CVG1977,Personal Accident,8350313.46,50185.98,2022-06-27,2023-06-27,ACTIVE
1978,1978,CVG1978,Glass Protection,527128.88,16239.2,2022-06-28,2023-06-28,EXPIRED
1979,1979,CVG1979,Natural Disaster,1695178.49,56499.14,2022-06-29,2023-06-29,CANCELLED
1980,1980,CVG1980,Business Interruption,487989.57,15006.71,2022-06-30,2023-06-30,SUSPENDED
1981,1981,CVG1981,Comprehensive,653528.84,10862.75,2022-07-01,2023-07-01,ACTIVE
1982,1982,CVG1982,Collision,1882371.64,90581.09,2022-07-02,2023-07-02,EXPIRED
1983,1983,CVG1983,Third Party Liability,6033639.48,183194.64,2022-07-03,2023-07-03,CANCELLED
1984,1984,CVG1984,Fire,284338.35,10628.46,2022-07-04,2023-07-04,SUSPENDED
1985,1985,CVG1985,Flood,6651276.12,118096.46,2022-07-05,2023-07-05,ACTIVE
1986,1986,CVG1986,Theft,948910.18,23925.96,2022-07-06,2023-07-06,EXPIRED
1987,1987,CVG1987,Personal Accident,9928480.65,437137.18,2022-07-07,2023-07-07,CANCELLED
1988,1988,CVG1988,Glass Protection,1788611.16,75776.95,2022-07-08,2023-07-08,SUSPENDED
1989,1989,CVG1989,Natural Disaster,6048303.27,246515.07,2022-07-09,2023-07-09,ACTIVE
1990,1990,CVG1990,Business Interruption,8222486.48,108411.73,2022-07-10,2023-07-10,EXPIRED
1991,1991,CVG1991,Comprehensive,6630522.63,112078.58,2022-07-11,2023-07-11,CANCELLED
1992,1992,CVG1992,Collision,7269449.3,148443.66,2022-07-12,2023-07-12,SUSPENDED
1993,1993,CVG1993,Third Party Liability,4589354.44,144917.22,2022-07-13,2023-07-13,ACTIVE
1994,1994,CVG1994,Fire,2375156.49,53074.74,2022-07-14,2023-07-14,EXPIRED
1995,1995,CVG1995,Flood,1174844.13,16571.98,2022-07-15,2023-07-15,CANCELLED
1996,1996,CVG1996,Theft,8609957.75,238462.93,2022-07-16,2023-07-16,SUSPENDED
1997,1997,CVG1997,Personal Accident,4255970.63,49923.62,2022-07-17,2023-07-17,ACTIVE
1998,1998,CVG1998,Glass Protection,1053355.91,27823.46,2022-07-18,2023-07-18,EXPIRED
1999,1999,CVG1999,Natural Disaster,6186006.88,41796.65,2022-07-19,2023-07-19,CANCELLED
