job_id,policy_id,job_type,job_date,created_ts,job_number,job_status,submission_date,effective_date,expiration_date
1214,1214,Cancellation,2022-11-11,2022-11-11 09:00:00,JOB001214,IN_PROGRESS,2022-11-04,2022-11-16,2023-11-16
1215,1215,Reinstatement,2022-11-12,2022-11-12 09:00:00,JOB001215,COMPLETED,2022-11-07,2022-11-17,2023-11-17
1216,1216,New Business,2022-11-13,2022-11-13 09:00:00,JOB001216,CANCELLED,2022-11-11,2022-11-28,2023-11-28
1217,1217,Renewal,2022-11-14,2022-11-14 09:00:00,JOB001217,PENDING,2022-11-12,2022-11-15,2023-11-15
1218,1218,Endorsement,2022-11-15,2022-11-15 09:00:00,JOB001218,IN_PROGRESS,2022-11-07,2022-11-16,2023-11-16
1219,1219,Cancellation,2022-11-16,2022-11-16 09:00:00,JOB001219,COMPLETED,2022-11-15,2022-11-17,2023-11-17
1220,1220,Reinstatement,2022-11-17,2022-11-17 09:00:00,JOB001220,CANCELLED,2022-11-17,2022-11-30,2023-11-30
1221,1221,New Business,2022-11-18,2022-11-18 09:00:00,JOB001221,PENDING,2022-11-16,2022-11-25,2023-11-25
1222,1222,Renewal,2022-11-19,2022-11-19 09:00:00,JOB001222,IN_PROGRESS,2022-11-18,2022-11-23,2023-11-23
1223,1223,Endorsement,2022-11-20,2022-11-20 09:00:00,JOB001223,COMPLETED,2022-11-20,2022-11-26,2023-11-26
1224,1224,Cancellation,2022-11-21,2022-11-21 09:00:00,JOB001224,CANCELLED,2022-11-13,2022-12-05,2023-12-05
1225,1225,Reinstatement,2022-11-22,2022-11-22 09:00:00,JOB001225,PENDING,2022-11-17,2022-11-23,2023-11-23
1226,1226,New Business,2022-11-23,2022-11-23 09:00:00,JOB001226,IN_PROGRESS,2022-11-14,2022-12-08,2023-12-08
1227,1227,Renewal,2022-11-24,2022-11-24 09:00:00,JOB001227,COMPLETED,2022-11-14,2022-12-09,2023-12-09
1228,1228,Endorsement,2022-11-25,2022-11-25 09:00:00,JOB001228,CANCELLED,2022-11-25,2022-11-25,2023-11-25
1229,1229,Cancellation,2022-11-26,2022-11-26 09:00:00,JOB001229,PENDING,2022-11-18,2022-12-09,2023-12-09
1230,1230,Reinstatement,2022-11-27,2022-11-27 09:00:00,JOB001230,IN_PROGRESS,2022-11-27,2022-11-27,2023-11-27
1231,1231,New Business,2022-11-28,2022-11-28 09:00:00,JOB001231,COMPLETED,2022-11-20,2022-12-06,2023-12-06
1232,1232,Renewal,2022-11-29,2022-11-29 09:00:00,JOB001232,CANCELLED,2022-11-21,2022-12-08,2023-12-08
1233,1233,Endorsement,2022-11-30,2022-11-30 09:00:00,JOB001233,PENDING,2022-11-30,2022-12-13,2023-12-13
1234,1234,Cancellation,2022-12-01,2022-12-01 09:00:00,JOB001234,IN_PROGRESS,2022-11-29,2022-12-04,2023-12-04
1235,1235,Reinstatement,2022-12-02,2022-12-02 09:00:00,JOB001235,COMPLETED,2022-12-01,2022-12-06,2023-12-06
1236,1236,New Business,2022-12-03,2022-12-03 09:00:00,JOB001236,CANCELLED,2022-11-30,2022-12-09,2023-12-09
1237,1237,Renewal,2022-12-04,2022-12-04 09:00:00,JOB001237,PENDING,2022-11-25,2022-12-12,2023-12-12
1238,1238,Endorsement,2022-12-05,2022-12-05 09:00:00,JOB001238,IN_PROGRESS,2022-11-30,2022-12-13,2023-12-13
1239,1239,Cancellation,2022-12-06,2022-12-06 09:00:00,JOB001239,COMPLETED,2022-11-30,2022-12-08,2023-12-08
1240,1240,Reinstatement,2022-12-07,2022-12-07 09:00:00,JOB001240,CANCELLED,2022-12-02,2022-12-19,2023-12-19
1241,1241,New Business,2022-12-08,2022-12-08 09:00:00,JOB001241,PENDING,2022-12-01,2022-12-15,2023-12-15
1242,1242,Renewal,2022-12-09,2022-12-09 09:00:00,JOB001242,IN_PROGRESS,2022-12-06,2022-12-18,2023-12-18
1243,1243,Endorsement,2022-12-10,2022-12-10 09:00:00,JOB001243,COMPLETED,2022-11-30,2022-12-12,2023-12-12
1244,1244,Cancellation,2022-12-11,2022-12-11 09:00:00,JOB001244,CANCELLED,2022-12-01,2022-12-12,2023-12-12
1245,1245,Reinstatement,2022-12-12,2022-12-12 09:00:00,JOB001245,PENDING,2022-12-11,2022-12-24,2023-12-24
1246,1246,New Business,2022-12-13,2022-12-13 09:00:00,JOB001246,IN_PROGRESS,2022-12-07,2022-12-25,2023-12-25
1247,1247,Renewal,2022-12-14,2022-12-14 09:00:00,JOB001247,COMPLETED,2022-12-06,2022-12-29,2023-12-29
1248,1248,Endorsement,2022-12-15,2022-12-15 09:00:00,JOB001248,CANCELLED,2022-12-15,2022-12-15,2023-12-15
1249,1249,Cancellation,2022-12-16,2022-12-16 09:00:00,JOB001249,PENDING,2022-12-14,2022-12-18,2023-12-18
1250,1250,Reinstatement,2022-12-17,2022-12-17 09:00:00,JOB001250,IN_PROGRESS,2022-12-10,2022-12-30,2023-12-30
1251,1251,New Business,2022-12-18,2022-12-18 09:00:00,JOB001251,COMPLETED,2022-12-08,2022-12-28,2023-12-28
1252,1252,Renewal,2022-12-19,2022-12-19 09:00:00,JOB001252,CANCELLED,2022-12-10,2022-12-22,2023-12-22
1253,1253,Endorsement,2022-12-20,2022-12-20 09:00:00,JOB001253,PENDING,2022-12-12,2022-12-21,2023-12-21
1254,1254,Cancellation,2022-12-21,2022-12-21 09:00:00,JOB001254,IN_PROGRESS,2022-12-18,2022-12-27,2023-12-27
1255,1255,Reinstatement,2022-12-22,2022-12-22 09:00:00,JOB001255,COMPLETED,2022-12-13,2023-01-06,2024-01-06
1256,1256,New Business,2022-12-23,2022-12-23 09:00:00,JOB001256,CANCELLED,2022-12-19,2022-12-24,2023-12-24
1257,1257,Renewal,2022-12-24,2022-12-24 09:00:00,JOB001257,PENDING,2022-12-23,2023-01-01,2024-01-01
1258,1258,Endorsement,2022-12-25,2022-12-25 09:00:00,JOB001258,IN_PROGRESS,2022-12-17,2022-12-26,2023-12-26
1259,1259,Cancellation,2022-12-26,2022-12-26 09:00:00,JOB001259,COMPLETED,2022-12-24,2023-01-05,2024-01-05
1260,1260,Reinstatement,2022-12-27,2022-12-27 09:00:00,JOB001260,CANCELLED,2022-12-27,2023-01-02,2024-01-02
1261,1261,New Business,2022-12-28,2022-12-28 09:00:00,JOB001261,PENDING,2022-12-19,2023-01-01,2024-01-01
1262,1262,Renewal,2022-12-29,2022-12-29 09:00:00,JOB001262,IN_PROGRESS,2022-12-23,2022-12-31,2023-12-31
1263,1263,Endorsement,2022-12-30,2022-12-30 09:00:00,JOB001263,COMPLETED,2022-12-26,2023-01-04,2024-01-04
1264,1264,Cancellation,2022-12-31,2022-12-31 09:00:00,JOB001264,CANCELLED,2022-12-22,2023-01-07,2024-01-07
1265,1265,Reinstatement,2023-01-01,2023-01-01 09:00:00,JOB001265,PENDING,2022-12-23,2023-01-13,2024-01-13
1266,1266,New Business,2023-01-02,2023-01-02 09:00:00,JOB001266,IN_PROGRESS,2022-12-23,2023-01-12,2024-01-12
1267,1267,Renewal,2023-01-03,2023-01-03 09:00:00,JOB001267,COMPLETED,2022-12-28,2023-01-07,2024-01-07
1268,1268,Endorsement,2023-01-04,2023-01-04 09:00:00,JOB001268,CANCELLED,2023-01-03,2023-01-15,2024-01-15
1269,1269,Cancellation,2023-01-05,2023-01-05 09:00:00,JOB001269,PENDING,2023-01-05,2023-01-08,2024-01-08
1270,1270,Reinstatement,2023-01-06,2023-01-06 09:00:00,JOB001270,IN_PROGRESS,2022-12-31,2023-01-13,2024-01-13
1271,1271,New Business,2023-01-07,2023-01-07 09:00:00,JOB001271,COMPLETED,2023-01-06,2023-01-17,2024-01-17
1272,1272,Renewal,2023-01-08,2023-01-08 09:00:00,JOB001272,CANCELLED,2022-12-30,2023-01-20,2024-01-20
1273,1273,Endorsement,2023-01-09,2023-01-09 09:00:00,JOB001273,PENDING,2023-01-04,2023-01-09,2024-01-09
1274,1274,Cancellation,2023-01-10,2023-01-10 09:00:00,JOB001274,IN_PROGRESS,2022-12-31,2023-01-18,2024-01-18
1275,1275,Reinstatement,2023-01-11,2023-01-11 09:00:00,JOB001275,COMPLETED,2023-01-04,2023-01-26,2024-01-26
1276,1276,New Business,2023-01-12,2023-01-12 09:00:00,JOB001276,CANCELLED,2023-01-09,2023-01-23,2024-01-23
1277,1277,Renewal,2023-01-13,2023-01-13 09:00:00,JOB001277,PENDING,2023-01-05,2023-01-25,2024-01-25
1278,1278,Endorsement,2023-01-14,2023-01-14 09:00:00,JOB001278,IN_PROGRESS,2023-01-08,2023-01-19,2024-01-19
1279,1279,Cancellation,2023-01-15,2023-01-15 09:00:00,JOB001279,COMPLETED,2023-01-05,2023-01-27,2024-01-27
1280,1280,Reinstatement,2023-01-16,2023-01-16 09:00:00,JOB001280,CANCELLED,2023-01-15,2023-01-25,2024-01-25
1281,1281,New Business,2023-01-17,2023-01-17 09:00:00,JOB001281,PENDING,2023-01-14,2023-01-19,2024-01-19
1282,1282,Renewal,2023-01-18,2023-01-18 09:00:00,JOB001282,IN_PROGRESS,2023-01-17,2023-01-26,2024-01-26
1283,1283,Endorsement,2023-01-19,2023-01-19 09:00:00,JOB001283,COMPLETED,2023-01-17,2023-01-31,2024-01-31
1284,1284,Cancellation,2023-01-20,2023-01-20 09:00:00,JOB001284,CANCELLED,2023-01-10,2023-01-24,2024-01-24
1285,1285,Reinstatement,2023-01-21,2023-01-21 09:00:00,JOB001285,PENDING,2023-01-15,2023-01-31,2024-01-31
1286,1286,New Business,2023-01-22,2023-01-22 09:00:00,JOB001286,IN_PROGRESS,2023-01-17,2023-01-25,2024-01-25
1287,1287,Renewal,2023-01-23,2023-01-23 09:00:00,JOB001287,COMPLETED,2023-01-22,2023-01-23,2024-01-23
1288,1288,Endorsement,2023-01-24,2023-01-24 09:00:00,JOB001288,CANCELLED,2023-01-20,2023-02-07,2024-02-07
1289,1289,Cancellation,2023-01-25,2023-01-25 09:00:00,JOB001289,PENDING,2023-01-20,2023-02-02,2024-02-02
1290,1290,Reinstatement,2023-01-26,2023-01-26 09:00:00,JOB001290,IN_PROGRESS,2023-01-25,2023-01-30,2024-01-30
1291,1291,New Business,2023-01-27,2023-01-27 09:00:00,JOB001291,COMPLETED,2023-01-26,2023-02-01,2024-02-01
1292,1292,Renewal,2023-01-28,2023-01-28 09:00:00,JOB001292,CANCELLED,2023-01-22,2023-02-11,2024-02-11
1293,1293,Endorsement,2023-01-29,2023-01-29 09:00:00,JOB001293,PENDING,2023-01-21,2023-02-11,2024-02-11
1294,1294,Cancellation,2023-01-30,2023-01-30 09:00:00,JOB001294,IN_PROGRESS,2023-01-29,2023-01-30,2024-01-30
1295,1295,Reinstatement,2023-01-31,2023-01-31 09:00:00,JOB001295,COMPLETED,2023-01-30,2023-02-11,2024-02-11
1296,1296,New Business,2023-02-01,2023-02-01 09:00:00,JOB001296,CANCELLED,2023-01-24,2023-02-03,2024-02-03
1297,1297,Renewal,2023-02-02,2023-02-02 09:00:00,JOB001297,PENDING,2023-01-24,2023-02-12,2024-02-12
1298,1298,Endorsement,2023-02-03,2023-02-03 09:00:00,JOB001298,IN_PROGRESS,2023-01-28,2023-02-03,2024-02-03
1299,1299,Cancellation,2023-02-04,2023-02-04 09:00:00,JOB001299,COMPLETED,2023-01-31,2023-02-17,2024-02-17
1300,1300,Reinstatement,2023-02-05,2023-02-05 09:00:00,JOB001300,CANCELLED,2023-01-30,2023-02-07,2024-02-07
1301,1301,New Business,2023-02-06,2023-02-06 09:00:00,JOB001301,PENDING,2023-01-29,2023-02-13,2024-02-13
1302,1302,Renewal,2023-02-07,2023-02-07 09:00:00,JOB001302,IN_PROGRESS,2023-01-29,2023-02-12,2024-02-12
1303,1303,Endorsement,2023-02-08,2023-02-08 09:00:00,JOB001303,COMPLETED,2023-01-29,2023-02-20,2024-02-20
1304,1304,Cancellation,2023-02-09,2023-02-09 09:00:00,JOB001304,CANCELLED,2023-02-07,2023-02-13,2024-02-13
1305,1305,Reinstatement,2023-02-10,2023-02-10 09:00:00,JOB001305,PENDING,2023-02-06,2023-02-19,2024-02-19
1306,1306,New Business,2023-02-11,2023-02-11 09:00:00,JOB001306,IN_PROGRESS,2023-02-07,2023-02-26,2024-02-26
1307,1307,Renewal,2023-02-12,2023-02-12 09:00:00,JOB001307,COMPLETED,2023-02-10,2023-02-14,2024-02-14
1308,1308,Endorsement,2023-02-13,2023-02-13 09:00:00,JOB001308,CANCELLED,2023-02-11,2023-02-26,2024-02-26
1309,1309,Cancellation,2023-02-14,2023-02-14 09:00:00,JOB001309,PENDING,2023-02-10,2023-02-27,2024-02-27
1310,1310,Reinstatement,2023-02-15,2023-02-15 09:00:00,JOB001310,IN_PROGRESS,2023-02-11,2023-03-02,2024-03-01
1311,1311,New Business,2023-02-16,2023-02-16 09:00:00,JOB001311,COMPLETED,2023-02-15,2023-02-27,2024-02-27
1312,1312,Renewal,2023-02-17,2023-02-17 09:00:00,JOB001312,CANCELLED,2023-02-13,2023-02-24,2024-02-24
1313,1313,Endorsement,2023-02-18,2023-02-18 09:00:00,JOB001313,PENDING,2023-02-08,2023-03-05,2024-03-04
1314,1314,Cancellation,2023-02-19,2023-02-19 09:00:00,JOB001314,IN_PROGRESS,2023-02-10,2023-02-25,2024-02-25
1315,1315,Reinstatement,2023-02-20,2023-02-20 09:00:00,JOB001315,COMPLETED,2023-02-13,2023-02-23,2024-02-23
1316,1316,New Business,2023-02-21,2023-02-21 09:00:00,JOB001316,CANCELLED,2023-02-19,2023-03-02,2024-03-01
1317,1317,Renewal,2023-02-22,2023-02-22 09:00:00,JOB001317,PENDING,2023-02-22,2023-03-06,2024-03-05
1318,1318,Endorsement,2023-02-23,2023-02-23 09:00:00,JOB001318,IN_PROGRESS,2023-02-18,2023-03-07,2024-03-06
1319,1319,Cancellation,2023-02-24,2023-02-24 09:00:00,JOB001319,COMPLETED,2023-02-19,2023-03-10,2024-03-09
1320,1320,Reinstatement,2023-02-25,2023-02-25 09:00:00,JOB001320,CANCELLED,2023-02-20,2023-03-10,2024-03-09
1321,1321,New Business,2023-02-26,2023-02-26 09:00:00,JOB001321,PENDING,2023-02-16,2023-03-02,2024-03-01
1322,1322,Renewal,2023-02-27,2023-02-27 09:00:00,JOB001322,IN_PROGRESS,2023-02-23,2023-03-09,2024-03-08
1323,1323,Endorsement,2023-02-28,2023-02-28 09:00:00,JOB001323,COMPLETED,2023-02-19,2023-03-06,2024-03-05
1324,1324,Cancellation,2023-03-01,2023-03-01 09:00:00,JOB001324,CANCELLED,2023-02-22,2023-03-11,2024-03-10
1325,1325,Reinstatement,2023-03-02,2023-03-02 09:00:00,JOB001325,PENDING,2023-02-28,2023-03-14,2024-03-13
1326,1326,New Business,2023-03-03,2023-03-03 09:00:00,JOB001326,IN_PROGRESS,2023-02-26,2023-03-12,2024-03-11
1327,1327,Renewal,2023-03-04,2023-03-04 09:00:00,JOB001327,COMPLETED,2023-02-22,2023-03-19,2024-03-18
1328,1328,Endorsement,2023-03-05,2023-03-05 09:00:00,JOB001328,CANCELLED,2023-02-24,2023-03-12,2024-03-11
1329,1329,Cancellation,2023-03-06,2023-03-06 09:00:00,JOB001329,PENDING,2023-03-01,2023-03-18,2024-03-17
1330,1330,Reinstatement,2023-03-07,2023-03-07 09:00:00,JOB001330,IN_PROGRESS,2023-03-03,2023-03-19,2024-03-18
1331,1331,New Business,2023-03-08,2023-03-08 09:00:00,JOB001331,COMPLETED,2023-03-03,2023-03-11,2024-03-10
1332,1332,Renewal,2023-03-09,2023-03-09 09:00:00,JOB001332,CANCELLED,2023-02-28,2023-03-15,2024-03-14
1333,1333,Endorsement,2023-03-10,2023-03-10 09:00:00,JOB001333,PENDING,2023-03-01,2023-03-15,2024-03-14
1334,1334,Cancellation,2023-03-11,2023-03-11 09:00:00,JOB001334,IN_PROGRESS,2023-03-01,2023-03-11,2024-03-10
1335,1335,Reinstatement,2023-03-12,2023-03-12 09:00:00,JOB001335,COMPLETED,2023-03-05,2023-03-18,2024-03-17
1336,1336,New Business,2023-03-13,2023-03-13 09:00:00,JOB001336,CANCELLED,2023-03-06,2023-03-22,2024-03-21
1337,1337,Renewal,2023-03-14,2023-03-14 09:00:00,JOB001337,PENDING,2023-03-13,2023-03-27,2024-03-26
1338,1338,Endorsement,2023-03-15,2023-03-15 09:00:00,JOB001338,IN_PROGRESS,2023-03-05,2023-03-30,2024-03-29
1339,1339,Cancellation,2023-03-16,2023-03-16 09:00:00,JOB001339,COMPLETED,2023-03-14,2023-03-25,2024-03-24
1340,1340,Reinstatement,2023-03-17,2023-03-17 09:00:00,JOB001340,CANCELLED,2023-03-14,2023-03-25,2024-03-24
1341,1341,New Business,2023-03-18,2023-03-18 09:00:00,JOB001341,PENDING,2023-03-08,2023-03-22,2024-03-21
1342,1342,Renewal,2023-03-19,2023-03-19 09:00:00,JOB001342,IN_PROGRESS,2023-03-13,2023-03-31,2024-03-30
1343,1343,Endorsement,2023-03-20,2023-03-20 09:00:00,JOB001343,COMPLETED,2023-03-19,2023-04-03,2024-04-02
1344,1344,Cancellation,2023-03-21,2023-03-21 09:00:00,JOB001344,CANCELLED,2023-03-12,2023-04-05,2024-04-04
1345,1345,Reinstatement,2023-03-22,2023-03-22 09:00:00,JOB001345,PENDING,2023-03-13,2023-04-03,2024-04-02
1346,1346,New Business,2023-03-23,2023-03-23 09:00:00,JOB001346,IN_PROGRESS,2023-03-15,2023-04-05,2024-04-04
1347,1347,Renewal,2023-03-24,2023-03-24 09:00:00,JOB001347,COMPLETED,2023-03-16,2023-03-25,2024-03-24
1348,1348,Endorsement,2023-03-25,2023-03-25 09:00:00,JOB001348,CANCELLED,2023-03-20,2023-03-27,2024-03-26
1349,1349,Cancellation,2023-03-26,2023-03-26 09:00:00,JOB001349,PENDING,2023-03-25,2023-04-02,2024-04-01
1350,1350,Reinstatement,2023-03-27,2023-03-27 09:00:00,JOB001350,IN_PROGRESS,2023-03-17,2023-04-07,2024-04-06
1351,1351,New Business,2023-03-28,2023-03-28 09:00:00,JOB001351,COMPLETED,2023-03-26,2023-03-29,2024-03-28
1352,1352,Renewal,2023-03-29,2023-03-29 09:00:00,JOB001352,CANCELLED,2023-03-20,2023-04-10,2024-04-09
1353,1353,Endorsement,2023-03-30,2023-03-30 09:00:00,JOB001353,PENDING,2023-03-25,2023-04-12,2024-04-11
1354,1354,Cancellation,2023-03-31,2023-03-31 09:00:00,JOB001354,IN_PROGRESS,2023-03-30,2023-03-31,2024-03-30
1355,1355,Reinstatement,2023-04-01,2023-04-01 09:00:00,JOB001355,COMPLETED,2023-03-31,2023-04-09,2024-04-08
1356,1356,New Business,2023-04-02,2023-04-02 09:00:00,JOB001356,CANCELLED,2023-03-30,2023-04-09,2024-04-08
1357,1357,Renewal,2023-04-03,2023-04-03 09:00:00,JOB001357,PENDING,2023-03-27,2023-04-14,2024-04-13
1358,1358,Endorsement,2023-04-04,2023-04-04 09:00:00,JOB001358,IN_PROGRESS,2023-03-29,2023-04-18,2024-04-17
1359,1359,Cancellation,2023-04-05,2023-04-05 09:00:00,JOB001359,COMPLETED,2023-03-26,2023-04-09,2024-04-08
1360,1360,Reinstatement,2023-04-06,2023-04-06 09:00:00,JOB001360,CANCELLED,2023-04-01,2023-04-06,2024-04-05
1361,1361,New Business,2023-04-07,2023-04-07 09:00:00,JOB001361,PENDING,2023-03-31,2023-04-10,2024-04-09
1362,1362,Renewal,2023-04-08,2023-04-08 09:00:00,JOB001362,IN_PROGRESS,2023-04-04,2023-04-21,2024-04-20
1363,1363,Endorsement,2023-04-09,2023-04-09 09:00:00,JOB001363,COMPLETED,2023-04-08,2023-04-12,2024-04-11
1364,1364,Cancellation,2023-04-10,2023-04-10 09:00:00,JOB001364,CANCELLED,2023-04-08,2023-04-21,2024-04-20
1365,1365,Reinstatement,2023-04-11,2023-04-11 09:00:00,JOB001365,PENDING,2023-04-07,2023-04-21,2024-04-20
1366,1366,New Business,2023-04-12,2023-04-12 09:00:00,JOB001366,IN_PROGRESS,2023-04-05,2023-04-18,2024-04-17
1367,1367,Renewal,2023-04-13,2023-04-13 09:00:00,JOB001367,COMPLETED,2023-04-05,2023-04-28,2024-04-27
1368,1368,Endorsement,2023-04-14,2023-04-14 09:00:00,JOB001368,CANCELLED,2023-04-09,2023-04-29,2024-04-28
1369,1369,Cancellation,2023-04-15,2023-04-15 09:00:00,JOB001369,PENDING,2023-04-14,2023-04-29,2024-04-28
1370,1370,Reinstatement,2023-04-16,2023-04-16 09:00:00,JOB001370,IN_PROGRESS,2023-04-09,2023-04-26,2024-04-25
1371,1371,New Business,2023-04-17,2023-04-17 09:00:00,JOB001371,COMPLETED,2023-04-16,2023-04-26,2024-04-25
1372,1372,Renewal,2023-04-18,2023-04-18 09:00:00,JOB001372,CANCELLED,2023-04-18,2023-04-21,2024-04-20
1373,1373,Endorsement,2023-04-19,2023-04-19 09:00:00,JOB001373,PENDING,2023-04-19,2023-04-29,2024-04-28
1374,1374,Cancellation,2023-04-20,2023-04-20 09:00:00,JOB001374,IN_PROGRESS,2023-04-10,2023-04-23,2024-04-22
1375,1375,Reinstatement,2023-04-21,2023-04-21 09:00:00,JOB001375,COMPLETED,2023-04-11,2023-04-26,2024-04-25
1376,1376,New Business,2023-04-22,2023-04-22 09:00:00,JOB001376,CANCELLED,2023-04-19,2023-04-27,2024-04-26
1377,1377,Renewal,2023-04-23,2023-04-23 09:00:00,JOB001377,PENDING,2023-04-15,2023-04-28,2024-04-27
1378,1378,Endorsement,2023-04-24,2023-04-24 09:00:00,JOB001378,IN_PROGRESS,2023-04-19,2023-05-07,2024-05-06
1379,1379,Cancellation,2023-04-25,2023-04-25 09:00:00,JOB001379,COMPLETED,2023-04-18,2023-05-02,2024-05-01
1380,1380,Reinstatement,2023-04-26,2023-04-26 09:00:00,JOB001380,CANCELLED,2023-04-20,2023-05-01,2024-04-30
1381,1381,New Business,2023-04-27,2023-04-27 09:00:00,JOB001381,PENDING,2023-04-25,2023-05-10,2024-05-09
1382,1382,Renewal,2023-04-28,2023-04-28 09:00:00,JOB001382,IN_PROGRESS,2023-04-22,2023-04-28,2024-04-27
1383,1383,Endorsement,2023-04-29,2023-04-29 09:00:00,JOB001383,COMPLETED,2023-04-20,2023-05-05,2024-05-04
1384,1384,Cancellation,2023-04-30,2023-04-30 09:00:00,JOB001384,CANCELLED,2023-04-23,2023-05-13,2024-05-12
1385,1385,Reinstatement,2023-05-01,2023-05-01 09:00:00,JOB001385,PENDING,2023-04-25,2023-05-01,2024-04-30
1386,1386,New Business,2023-05-02,2023-05-02 09:00:00,JOB001386,IN_PROGRESS,2023-04-29,2023-05-08,2024-05-07
1387,1387,Renewal,2023-05-03,2023-05-03 09:00:00,JOB001387,COMPLETED,2023-04-29,2023-05-05,2024-05-04
1388,1388,Endorsement,2023-05-04,2023-05-04 09:00:00,JOB001388,CANCELLED,2023-04-25,2023-05-07,2024-05-06
1389,1389,Cancellation,2023-05-05,2023-05-05 09:00:00,JOB001389,PENDING,2023-04-27,2023-05-10,2024-05-09
1390,1390,Reinstatement,2023-05-06,2023-05-06 09:00:00,JOB001390,IN_PROGRESS,2023-05-01,2023-05-16,2024-05-15
1391,1391,New Business,2023-05-07,2023-05-07 09:00:00,JOB001391,COMPLETED,2023-05-04,2023-05-21,2024-05-20
1392,1392,Renewal,2023-05-08,2023-05-08 09:00:00,JOB001392,CANCELLED,2023-05-07,2023-05-16,2024-05-15
1393,1393,Endorsement,2023-05-09,2023-05-09 09:00:00,JOB001393,PENDING,2023-04-29,2023-05-24,2024-05-23
1394,1394,Cancellation,2023-05-10,2023-05-10 09:00:00,JOB001394,IN_PROGRESS,2023-05-02,2023-05-20,2024-05-19
1395,1395,Reinstatement,2023-05-11,2023-05-11 09:00:00,JOB001395,COMPLETED,2023-05-02,2023-05-23,2024-05-22
1396,1396,New Business,2023-05-12,2023-05-12 09:00:00,JOB001396,CANCELLED,2023-05-03,2023-05-24,2024-05-23
1397,1397,Renewal,2023-05-13,2023-05-13 09:00:00,JOB001397,PENDING,2023-05-04,2023-05-16,2024-05-15
1398,1398,Endorsement,2023-05-14,2023-05-14 09:00:00,JOB001398,IN_PROGRESS,2023-05-09,2023-05-25,2024-05-24
1399,1399,Cancellation,2023-05-15,2023-05-15 09:00:00,JOB001399,COMPLETED,2023-05-08,2023-05-20,2024-05-19
1400,1400,Reinstatement,2023-05-16,2023-05-16 09:00:00,JOB001400,CANCELLED,2023-05-06,2023-05-25,2024-05-24
1401,1401,New Business,2023-05-17,2023-05-17 09:00:00,JOB001401,PENDING,2023-05-08,2023-05-19,2024-05-18
1402,1402,Renewal,2023-05-18,2023-05-18 09:00:00,JOB001402,IN_PROGRESS,2023-05-08,2023-05-22,2024-05-21
1403,1403,Endorsement,2023-05-19,2023-05-19 09:00:00,JOB001403,COMPLETED,2023-05-14,2023-05-22,2024-05-21
1404,1404,Cancellation,2023-05-20,2023-05-20 09:00:00,JOB001404,CANCELLED,2023-05-17,2023-05-29,2024-05-28
1405,1405,Reinstatement,2023-05-21,2023-05-21 09:00:00,JOB001405,PENDING,2023-05-20,2023-05-26,2024-05-25
1406,1406,New Business,2023-05-22,2023-05-22 09:00:00,JOB001406,IN_PROGRESS,2023-05-17,2023-05-26,2024-05-25
1407,1407,Renewal,2023-05-23,2023-05-23 09:00:00,JOB001407,COMPLETED,2023-05-15,2023-06-04,2024-06-03
1408,1408,Endorsement,2023-05-24,2023-05-24 09:00:00,JOB001408,CANCELLED,2023-05-18,2023-05-28,2024-05-27
1409,1409,Cancellation,2023-05-25,2023-05-25 09:00:00,JOB001409,PENDING,2023-05-16,2023-06-06,2024-06-05
1410,1410,Reinstatement,2023-05-26,2023-05-26 09:00:00,JOB001410,IN_PROGRESS,2023-05-20,2023-05-31,2024-05-30
1411,1411,New Business,2023-05-27,2023-05-27 09:00:00,JOB001411,COMPLETED,2023-05-20,2023-06-01,2024-05-31
1412,1412,Renewal,2023-05-28,2023-05-28 09:00:00,JOB001412,CANCELLED,2023-05-20,2023-06-02,2024-06-01
1413,1413,Endorsement,2023-05-29,2023-05-29 09:00:00,JOB001413,PENDING,2023-05-22,2023-06-07,2024-06-06
1414,1414,Cancellation,2023-05-30,2023-05-30 09:00:00,JOB001414,IN_PROGRESS,2023-05-28,2023-06-04,2024-06-03
1415,1415,Reinstatement,2023-05-31,2023-05-31 09:00:00,JOB001415,COMPLETED,2023-05-26,2023-06-14,2024-06-13
1416,1416,New Business,2023-06-01,2023-06-01 09:00:00,JOB001416,CANCELLED,2023-05-23,2023-06-02,2024-06-01
1417,1417,Renewal,2023-06-02,2023-06-02 09:00:00,JOB001417,PENDING,2023-05-28,2023-06-02,2024-06-01
1418,1418,Endorsement,2023-06-03,2023-06-03 09:00:00,JOB001418,IN_PROGRESS,2023-05-27,2023-06-07,2024-06-06
1419,1419,Cancellation,2023-06-04,2023-06-04 09:00:00,JOB001419,COMPLETED,2023-06-01,2023-06-16,2024-06-15
1420,1420,Reinstatement,2023-06-05,2023-06-05 09:00:00,JOB001420,CANCELLED,2023-05-28,2023-06-20,2024-06-19
1421,1421,New Business,2023-06-06,2023-06-06 09:00:00,JOB001421,PENDING,2023-05-31,2023-06-21,2024-06-20
1422,1422,Renewal,2023-06-07,2023-06-07 09:00:00,JOB001422,IN_PROGRESS,2023-06-01,2023-06-21,2024-06-20
1423,1423,Endorsement,2023-06-08,2023-06-08 09:00:00,JOB001423,COMPLETED,2023-06-01,2023-06-13,2024-06-12
1424,1424,Cancellation,2023-06-09,2023-06-09 09:00:00,JOB001424,CANCELLED,2023-06-08,2023-06-09,2024-06-08
