premium_id,policy_period_id,written_premium,earned_premium,unearned_premium,transaction_date,currency_code,commission_rate,commission_amount,operating_expense,as_of_date
1647,1647,57608.49,25379.54,32228.95,2024-01-18,INR,5.45,3139.66,2192.77,2024-01-27
1648,1648,68859.18,51453.92,17405.26,2024-01-19,USD,18.69,12869.78,3800.59,2024-01-19
1649,1649,33872.82,18841.94,15030.88,2024-01-20,INR,8.28,2804.67,1637.41,2024-01-25
1650,1650,54273.54,38261.64,16011.9,2024-01-21,USD,7.68,4168.21,1709.86,2024-02-16
1651,1651,42959.35,19574.63,23384.72,2024-01-22,INR,17.47,7505.0,1701.49,2024-02-11
1652,1652,119175.04,54943.62,64231.42,2024-01-23,USD,19.04,22690.93,6120.24,2024-01-30
1653,1653,58597.89,35439.57,23158.32,2024-01-24,INR,7.57,4435.86,3919.31,2024-02-18
1654,1654,149665.76,132441.49,17224.27,2024-01-25,USD,18.18,27209.24,5174.91,2024-01-29
1655,1655,132994.85,62765.2,70229.65,2024-01-26,INR,7.84,10426.8,8947.74,2024-02-17
1656,1656,59267.02,43250.23,16016.79,2024-01-27,USD,19.65,11645.97,2792.57,2024-01-28
1657,1657,115646.94,83616.12,32030.82,2024-01-28,INR,17.82,20608.28,5850.9,2024-02-01
1658,1658,52513.69,22543.73,29969.96,2024-01-29,USD,16.93,8890.57,4783.98,2024-02-25
1659,1659,78699.07,56761.33,21937.74,2024-01-30,INR,12.33,9703.6,6367.61,2024-02-24
1660,1660,73246.76,56028.37,17218.39,2024-01-31,USD,5.97,4372.83,4805.2,2024-02-24
1661,1661,132951.2,108105.94,24845.26,2024-02-01,INR,10.61,14106.12,8817.65,2024-02-06
1662,1662,51664.35,31289.65,20374.7,2024-02-02,USD,15.42,7966.64,4138.08,2024-02-17
1663,1663,73694.93,53034.75,20660.18,2024-02-03,INR,14.57,10737.35,6289.4,2024-02-23
1664,1664,10307.65,5367.6,4940.05,2024-02-04,USD,8.05,829.77,932.04,2024-02-16
1665,1665,36696.09,23256.61,13439.48,2024-02-05,INR,10.66,3911.8,1504.71,2024-03-02
1666,1666,59245.57,41638.0,17607.57,2024-02-06,USD,7.01,4153.11,2125.85,2024-02-20
1667,1667,80229.0,42248.4,37980.6,2024-02-07,INR,5.62,4508.87,5283.75,2024-02-17
1668,1668,66784.84,43887.86,22896.98,2024-02-08,USD,11.13,7433.15,5764.55,2024-02-18
1669,1669,44587.82,18441.3,26146.52,2024-02-09,INR,11.63,5185.56,2166.69,2024-02-11
1670,1670,57068.48,25414.32,31654.16,2024-02-10,USD,17.64,10066.88,3760.55,2024-03-01
1671,1671,16333.06,9016.4,7316.66,2024-02-11,INR,8.42,1375.24,625.58,2024-02-22
1672,1672,10550.8,5382.69,5168.11,2024-02-12,USD,7.95,838.79,559.69,2024-02-21
1673,1673,113055.65,93006.99,20048.66,2024-02-13,INR,17.68,19988.24,4900.39,2024-03-03
1674,1674,149709.38,142092.59,7616.79,2024-02-14,USD,16.29,24387.66,12244.35,2024-03-14
1675,1675,42864.64,35300.82,7563.82,2024-02-15,INR,9.23,3956.41,2326.02,2024-02-27
1676,1676,142143.18,121109.36,21033.82,2024-02-16,USD,16.37,23268.84,4382.61,2024-03-07
1677,1677,79333.81,64945.69,14388.12,2024-02-17,INR,7.24,5743.77,4587.51,2024-02-24
1678,1678,109883.7,56637.49,53246.21,2024-02-18,USD,8.51,9351.1,7811.66,2024-03-06
1679,1679,114855.09,91583.23,23271.86,2024-02-19,INR,11.92,13690.73,9812.53,2024-02-29
1680,1680,127641.24,81158.91,46482.33,2024-02-20,USD,19.13,24417.77,7561.23,2024-03-05
1681,1681,70245.93,49674.11,20571.82,2024-02-21,INR,10.62,7460.12,4947.11,2024-02-25
1682,1682,49307.93,39731.97,9575.96,2024-02-22,USD,12.5,6163.49,3753.29,2024-03-04
1683,1683,54274.23,34221.59,20052.64,2024-02-23,INR,15.29,8298.53,3160.7,2024-03-18
1684,1684,105125.2,59374.76,45750.44,2024-02-24,USD,13.8,14507.28,7330.42,2024-02-25
1685,1685,138710.91,67209.62,71501.29,2024-02-25,INR,19.29,26757.33,7367.98,2024-03-16
1686,1686,120876.14,109098.42,11777.72,2024-02-26,USD,13.61,16451.24,6933.7,2024-03-09
1687,1687,34609.67,21279.75,13329.92,2024-02-27,INR,13.02,4506.18,1494.57,2024-03-01
1688,1688,52682.0,48945.05,3736.95,2024-02-28,USD,14.59,7686.3,2703.91,2024-03-04
1689,1689,20125.41,14170.28,5955.13,2024-02-29,INR,5.48,1102.87,1574.45,2024-03-15
1690,1690,8891.58,4529.81,4361.77,2024-03-01,USD,18.67,1660.06,506.93,2024-03-07
1691,1691,38790.72,29588.14,9202.58,2024-03-02,INR,6.05,2346.84,1319.73,2024-03-18
1692,1692,6601.83,3827.24,2774.59,2024-03-03,USD,18.65,1231.24,378.8,2024-03-06
1693,1693,23724.96,14949.74,8775.22,2024-03-04,INR,16.15,3831.58,1357.77,2024-04-01
1694,1694,130526.43,61538.35,68988.08,2024-03-05,USD,8.09,10559.59,7864.75,2024-03-27
1695,1695,101394.93,49412.76,51982.17,2024-03-06,INR,13.63,13820.13,5244.34,2024-03-12
1696,1696,77858.88,60469.86,17389.02,2024-03-07,USD,9.13,7108.52,2376.33,2024-03-11
1697,1697,69631.08,59431.55,10199.53,2024-03-08,INR,14.07,9797.09,3292.07,2024-03-18
1698,1698,136993.87,121045.27,15948.6,2024-03-09,USD,11.9,16302.27,9634.68,2024-04-01
1699,1699,18209.89,13756.93,4452.96,2024-03-10,INR,18.78,3419.82,988.34,2024-04-05
1700,1700,108188.95,60974.95,47214.0,2024-03-11,USD,14.2,15362.83,9379.87,2024-03-16
1701,1701,65182.65,32511.02,32671.63,2024-03-12,INR,14.27,9301.56,3926.95,2024-03-24
1702,1702,137070.8,68657.99,68412.81,2024-03-13,USD,13.53,18545.68,7888.23,2024-04-12
1703,1703,11331.35,10051.45,1279.9,2024-03-14,INR,7.37,835.12,1039.98,2024-03-31
1704,1704,47323.99,42779.14,4544.85,2024-03-15,USD,15.47,7321.02,3812.83,2024-03-21
1705,1705,136766.79,85643.77,51123.02,2024-03-16,INR,16.43,22470.78,5263.63,2024-03-27
1706,1706,16097.38,7370.56,8726.82,2024-03-17,USD,16.5,2656.07,850.28,2024-03-31
1707,1707,28901.67,14857.04,14044.63,2024-03-18,INR,5.67,1638.72,921.1,2024-04-07
1708,1708,105700.43,85866.26,19834.17,2024-03-19,USD,10.72,11331.09,8690.37,2024-04-15
1709,1709,33188.52,13964.93,19223.59,2024-03-20,INR,8.76,2907.31,2643.03,2024-03-24
1710,1710,52431.0,42562.01,9868.99,2024-03-21,USD,12.27,6433.28,1823.37,2024-04-07
1711,1711,100268.28,79459.59,20808.69,2024-03-22,INR,11.57,11601.04,6312.4,2024-03-30
1712,1712,127026.57,62728.77,64297.8,2024-03-23,USD,5.27,6694.3,4704.56,2024-04-01
1713,1713,23001.95,18580.87,4421.08,2024-03-24,INR,7.53,1732.05,1771.09,2024-03-24
1714,1714,103220.56,50002.42,53218.14,2024-03-25,USD,10.37,10703.97,4662.17,2024-03-26
1715,1715,134439.72,93135.04,41304.68,2024-03-26,INR,11.63,15635.34,4482.61,2024-04-15
1716,1716,122669.21,92315.54,30353.67,2024-03-27,USD,15.75,19320.4,11382.56,2024-04-08
1717,1717,105100.27,67704.82,37395.45,2024-03-28,INR,13.97,14682.51,3511.04,2024-04-09
1718,1718,116231.56,105869.67,10361.89,2024-03-29,USD,10.62,12343.79,5427.76,2024-03-31
1719,1719,7325.57,3042.82,4282.75,2024-03-30,INR,5.22,382.39,640.52,2024-04-20
1720,1720,101997.67,53172.64,48825.03,2024-03-31,USD,18.23,18594.18,8749.84,2024-04-26
1721,1721,101295.77,80854.92,20440.85,2024-04-01,INR,5.66,5733.34,6672.86,2024-04-27
1722,1722,52435.51,37183.58,15251.93,2024-04-02,USD,7.84,4110.94,2333.29,2024-04-19
1723,1723,62284.27,39571.32,22712.95,2024-04-03,INR,8.49,5287.93,2330.18,2024-04-13
1724,1724,30175.13,18744.09,11431.04,2024-04-04,USD,9.74,2939.06,1727.32,2024-04-18
1725,1725,36913.95,28123.96,8789.99,2024-04-05,INR,9.18,3388.7,2719.59,2024-04-06
1726,1726,14763.03,7679.85,7083.18,2024-04-06,USD,9.52,1405.44,1061.77,2024-04-09
1727,1727,108317.01,90465.6,17851.41,2024-04-07,INR,18.83,20396.09,7565.33,2024-04-15
1728,1728,144060.03,105153.3,38906.73,2024-04-08,USD,19.72,28408.64,11343.59,2024-04-29
1729,1729,139060.24,114623.67,24436.57,2024-04-09,INR,6.99,9720.31,5878.52,2024-05-03
1730,1730,133175.22,76560.02,56615.2,2024-04-10,USD,17.77,23665.24,8489.8,2024-04-20
1731,1731,7559.08,6815.7,743.38,2024-04-11,INR,11.73,886.68,497.17,2024-05-04
1732,1732,38701.69,27985.49,10716.2,2024-04-12,USD,19.83,7674.55,1791.21,2024-05-01
1733,1733,115046.45,53868.3,61178.15,2024-04-13,INR,8.55,9836.47,6902.19,2024-04-20
1734,1734,94866.1,41073.0,53793.1,2024-04-14,USD,10.62,10074.78,4815.69,2024-04-18
1735,1735,59483.45,44798.26,14685.19,2024-04-15,INR,8.57,5097.73,4804.57,2024-05-15
1736,1736,69340.3,61195.07,8145.23,2024-04-16,USD,7.01,4860.76,3621.48,2024-05-11
1737,1737,115271.61,79131.66,36139.95,2024-04-17,INR,19.66,22662.4,8687.24,2024-04-26
1738,1738,113829.88,59869.45,53960.43,2024-04-18,USD,15.99,18201.4,6145.79,2024-04-24
1739,1739,83200.2,74767.66,8432.54,2024-04-19,INR,14.98,12463.39,3942.33,2024-05-10
1740,1740,105960.32,55347.76,50612.56,2024-04-20,USD,18.09,19168.22,7046.68,2024-04-25
1741,1741,69142.33,27886.72,41255.61,2024-04-21,INR,18.05,12480.19,2412.99,2024-04-27
1742,1742,12555.49,11872.56,682.93,2024-04-22,USD,19.07,2394.33,487.02,2024-04-27
1743,1743,90931.44,77943.84,12987.6,2024-04-23,INR,18.98,17258.79,4232.1,2024-04-25
1744,1744,66804.77,43883.44,22921.33,2024-04-24,USD,7.46,4983.64,2927.89,2024-05-07
1745,1745,30583.15,16421.11,14162.04,2024-04-25,INR,9.28,2838.12,1877.16,2024-05-15
1746,1746,34203.15,29904.98,4298.17,2024-04-26,USD,12.22,4179.62,3303.03,2024-05-07
1747,1747,62745.45,30887.79,31857.66,2024-04-27,INR,11.62,7291.02,4101.7,2024-05-20
1748,1748,67847.42,32955.74,34891.68,2024-04-28,USD,19.31,13101.34,4324.6,2024-05-22
1749,1749,60305.8,52449.35,7856.45,2024-04-29,INR,16.38,9878.09,5699.34,2024-05-18
1750,1750,82893.66,58362.83,24530.83,2024-04-30,USD,7.64,6333.08,4694.39,2024-05-09
1751,1751,70772.45,42911.52,27860.93,2024-05-01,INR,14.09,9971.84,2479.57,2024-05-05
1752,1752,108655.19,55158.12,53497.07,2024-05-02,USD,18.74,20361.98,3291.45,2024-05-29
1753,1753,77601.47,61998.92,15602.55,2024-05-03,INR,12.37,9599.3,7356.49,2024-06-02
1754,1754,62224.21,50290.02,11934.19,2024-05-04,USD,10.76,6695.32,3207.46,2024-05-22
1755,1755,15328.98,13592.97,1736.01,2024-05-05,INR,19.89,3048.93,593.44,2024-06-03
1756,1756,87013.25,44100.53,42912.72,2024-05-06,USD,11.54,10041.33,4165.16,2024-06-04
1757,1757,113978.72,67443.29,46535.43,2024-05-07,INR,15.64,17826.27,8485.55,2024-05-18
1758,1758,105986.03,80337.25,25648.78,2024-05-08,USD,18.9,20031.36,8637.49,2024-05-15
1759,1759,74270.21,67348.8,6921.41,2024-05-09,INR,10.42,7738.96,5901.45,2024-05-09
1760,1760,106133.36,80123.62,26009.74,2024-05-10,USD,8.92,9467.1,6567.85,2024-05-31
1761,1761,26368.27,14135.45,12232.82,2024-05-11,INR,13.68,3607.18,2014.07,2024-05-16
1762,1762,6788.92,5594.31,1194.61,2024-05-12,USD,14.67,995.93,639.39,2024-05-24
1763,1763,107380.12,100484.18,6895.94,2024-05-13,INR,6.21,6668.31,10061.14,2024-06-10
1764,1764,66327.0,56799.94,9527.06,2024-05-14,USD,8.79,5830.14,3392.98,2024-06-13
1765,1765,82314.19,73066.85,9247.34,2024-05-15,INR,13.79,11351.13,6698.35,2024-06-08
1766,1766,132078.07,105690.01,26388.06,2024-05-16,USD,6.33,8360.54,9844.12,2024-06-09
1767,1767,120642.42,102283.71,18358.71,2024-05-17,INR,9.04,10906.07,5388.71,2024-06-09
1768,1768,62705.68,35708.07,26997.61,2024-05-18,USD,19.81,12422.0,5464.63,2024-05-18
1769,1769,19046.25,15723.8,3322.45,2024-05-19,INR,11.27,2146.51,1127.14,2024-05-28
1770,1770,111291.12,54960.99,56330.13,2024-05-20,USD,10.62,11819.12,8823.53,2024-05-26
1771,1771,75538.33,51096.96,24441.37,2024-05-21,INR,6.65,5023.3,5264.75,2024-05-27
1772,1772,31917.52,13802.42,18115.1,2024-05-22,USD,7.74,2470.42,2653.67,2024-05-30
1773,1773,147527.33,129733.84,17793.49,2024-05-23,INR,11.61,17127.92,13854.0,2024-05-26
1774,1774,130912.49,64326.39,66586.1,2024-05-24,USD,9.4,12305.77,7388.83,2024-06-01
1775,1775,14318.05,5960.84,8357.21,2024-05-25,INR,8.52,1219.9,915.83,2024-06-18
1776,1776,19617.33,8505.7,11111.63,2024-05-26,USD,16.28,3193.7,598.44,2024-06-13
1777,1777,119435.04,50523.73,68911.31,2024-05-27,INR,8.17,9757.84,10202.75,2024-06-08
1778,1778,92432.81,87145.03,5287.78,2024-05-28,USD,16.42,15177.47,8804.13,2024-06-12
1779,1779,114752.19,84045.0,30707.19,2024-05-29,INR,10.05,11532.6,8919.71,2024-06-08
1780,1780,149919.54,127321.56,22597.98,2024-05-30,USD,19.11,28649.62,11477.16,2024-06-11
1781,1781,93567.31,87618.09,5949.22,2024-05-31,INR,18.1,16935.68,8087.86,2024-05-31
1782,1782,71253.29,55867.53,15385.76,2024-06-01,USD,15.88,11315.02,6566.56,2024-06-05
1783,1783,8723.66,4079.11,4644.55,2024-06-02,INR,12.96,1130.59,842.48,2024-06-26
1784,1784,123182.51,74234.27,48948.24,2024-06-03,USD,14.28,17590.46,9376.82,2024-06-18
1785,1785,79662.53,60792.52,18870.01,2024-06-04,INR,5.05,4022.96,5948.01,2024-07-04
1786,1786,122829.76,50255.39,72574.37,2024-06-05,USD,10.4,12774.3,4078.29,2024-06-30
1787,1787,111692.89,86323.1,25369.79,2024-06-06,INR,8.5,9493.9,7139.13,2024-06-29
1788,1788,93825.89,41729.35,52096.54,2024-06-07,USD,11.42,10714.92,8932.59,2024-07-06
1789,1789,74037.68,56423.11,17614.57,2024-06-08,INR,15.49,11468.44,2741.76,2024-06-20
1790,1790,47610.13,24152.25,23457.88,2024-06-09,USD,7.15,3404.12,3161.49,2024-06-27
1791,1791,118804.98,94350.89,24454.09,2024-06-10,INR,5.48,6510.51,7705.07,2024-06-12
1792,1792,48695.5,37504.5,11191.0,2024-06-11,USD,13.23,6442.41,4442.73,2024-06-16
1793,1793,134979.24,124893.34,10085.9,2024-06-12,INR,12.23,16507.96,9157.9,2024-06-19
1794,1794,35687.92,29060.28,6627.64,2024-06-13,USD,14.9,5317.5,1294.05,2024-06-26
1795,1795,149037.41,62010.29,87027.12,2024-06-14,INR,18.94,28227.69,7877.38,2024-06-26
1796,1796,116114.78,60519.82,55594.96,2024-06-15,USD,8.86,10287.77,7354.85,2024-07-13
1797,1797,102237.18,78314.91,23922.27,2024-06-16,INR,18.84,19261.48,7601.17,2024-07-01
1798,1798,18114.05,14137.68,3976.37,2024-06-17,USD,18.08,3275.02,1724.9,2024-07-11
1799,1799,138957.89,60525.45,78432.44,2024-06-18,INR,10.15,14104.23,13021.98,2024-07-11
1800,1800,111720.36,68139.12,43581.24,2022-01-01,USD,14.63,16344.69,7745.91,2022-01-28
1801,1801,68359.53,36117.9,32241.63,2022-01-02,INR,8.89,6077.16,3443.16,2022-01-05
1802,1802,17925.22,14471.38,3453.84,2022-01-03,USD,19.06,3416.55,1472.08,2022-01-06
1803,1803,88061.66,41395.99,46665.67,2022-01-04,INR,9.7,8541.98,4985.49,2022-01-27
1804,1804,5243.38,2275.82,2967.56,2022-01-05,USD,13.03,683.21,468.22,2022-01-18
1805,1805,51348.23,30848.12,20500.11,2022-01-06,INR,15.19,7799.8,4403.6,2022-01-22
1806,1806,101242.7,73393.55,27849.15,2022-01-07,USD,6.6,6682.02,3102.4,2022-02-03
1807,1807,71787.4,34428.19,37359.21,2022-01-08,INR,19.14,13740.11,6360.73,2022-01-23
1808,1808,103597.23,49838.96,53758.27,2022-01-09,USD,9.25,9582.74,8525.45,2022-02-05
1809,1809,121187.3,95329.78,25857.52,2022-01-10,INR,13.98,16941.98,6255.98,2022-02-01
1810,1810,22902.28,21717.47,1184.81,2022-01-11,USD,15.6,3572.76,1453.83,2022-02-06
1811,1811,36277.23,20326.94,15950.29,2022-01-12,INR,19.5,7074.06,1237.67,2022-02-06
1812,1812,53305.96,45594.54,7711.42,2022-01-13,USD,8.16,4349.77,4333.03,2022-02-07
1813,1813,37635.4,30283.29,7352.11,2022-01-14,INR,18.85,7094.27,3173.52,2022-02-10
1814,1814,75688.17,46585.64,29102.53,2022-01-15,USD,19.77,14963.55,5763.47,2022-02-11
1815,1815,28083.02,11566.31,16516.71,2022-01-16,INR,10.88,3055.43,1672.92,2022-01-31
1816,1816,148595.57,121364.36,27231.21,2022-01-17,USD,10.87,16152.34,9948.34,2022-01-26
1817,1817,45942.79,41701.59,4241.2,2022-01-18,INR,15.52,7130.32,3140.68,2022-01-21
1818,1818,23980.6,19514.13,4466.47,2022-01-19,USD,13.71,3287.74,2070.85,2022-02-15
1819,1819,140513.44,79704.94,60808.5,2022-01-20,INR,14.82,20824.09,9892.29,2022-02-03
1820,1820,105913.55,59321.64,46591.91,2022-01-21,USD,7.17,7594.0,4794.66,2022-02-13
1821,1821,33369.98,25300.48,8069.5,2022-01-22,INR,10.43,3480.49,3000.96,2022-01-25
1822,1822,103356.08,97533.65,5822.43,2022-01-23,USD,7.21,7451.97,9976.74,2022-02-05
1823,1823,103519.56,50985.72,52533.84,2022-01-24,INR,5.84,6045.54,5682.28,2022-02-08
1824,1824,31046.77,13314.71,17732.06,2022-01-25,USD,19.7,6116.21,2344.24,2022-02-12
1825,1825,67904.11,32710.26,35193.85,2022-01-26,INR,15.84,10756.01,3201.68,2022-01-29
1826,1826,39924.04,26698.97,13225.07,2022-01-27,USD,15.32,6116.36,3865.4,2022-02-16
1827,1827,113054.03,93463.73,19590.3,2022-01-28,INR,19.87,22463.84,8699.68,2022-01-30
1828,1828,117770.97,103131.18,14639.79,2022-01-29,USD,14.75,17371.22,5802.0,2022-02-18
1829,1829,69542.15,28260.63,41281.52,2022-01-30,INR,6.75,4694.1,2680.41,2022-02-19
1830,1830,101974.87,69379.79,32595.08,2022-01-31,USD,5.35,5455.66,7149.33,2022-02-18
1831,1831,74527.26,58246.72,16280.54,2022-02-01,INR,6.42,4784.65,5328.81,2022-02-13
1832,1832,75207.76,56746.37,18461.39,2022-02-02,USD,11.5,8648.89,5264.51,2022-02-05
1833,1833,52158.2,41339.15,10819.05,2022-02-03,INR,17.93,9351.97,3527.24,2022-02-15
1834,1834,122865.85,50480.73,72385.12,2022-02-04,USD,13.34,16390.3,8299.49,2022-03-01
1835,1835,81862.71,35623.57,46239.14,2022-02-05,INR,17.56,14375.09,5544.46,2022-03-03
1836,1836,119559.82,55983.78,63576.04,2022-02-06,USD,16.29,19476.29,11668.76,2022-03-06
1837,1837,22012.28,19240.98,2771.3,2022-02-07,INR,15.43,3396.49,668.57,2022-02-21
1838,1838,121074.38,56623.45,64450.93,2022-02-08,USD,6.93,8390.45,5380.07,2022-02-13
1839,1839,17734.03,9597.98,8136.05,2022-02-09,INR,16.3,2890.65,637.05,2022-02-12
1840,1840,78391.51,47031.6,31359.91,2022-02-10,USD,13.17,10324.16,4673.2,2022-03-12
1841,1841,100433.11,53890.94,46542.17,2022-02-11,INR,5.69,5714.64,9662.23,2022-03-11
1842,1842,118506.26,90365.37,28140.89,2022-02-12,USD,11.67,13829.68,8342.25,2022-03-06
1843,1843,50375.73,45385.04,4990.69,2022-02-13,INR,19.95,10049.96,3648.82,2022-03-01
1844,1844,35426.73,16099.86,19326.87,2022-02-14,USD,17.3,6128.82,1650.78,2022-02-20
1845,1845,25541.76,22242.96,3298.8,2022-02-15,INR,8.23,2102.09,1006.21,2022-03-04
1846,1846,36325.8,21704.15,14621.65,2022-02-16,USD,6.93,2517.38,2672.19,2022-02-18
1847,1847,84728.05,46038.76,38689.29,2022-02-17,INR,14.75,12497.39,3510.48,2022-03-03
1848,1848,17071.84,9215.36,7856.48,2022-02-18,USD,11.38,1942.78,1342.12,2022-03-07
1849,1849,34545.62,25780.1,8765.52,2022-02-19,INR,9.04,3122.92,2567.37,2022-03-11
1850,1850,32930.98,19912.65,13018.33,2022-02-20,USD,14.86,4893.54,2879.34,2022-03-11
1851,1851,28786.25,24521.92,4264.33,2022-02-21,INR,9.75,2806.66,2451.0,2022-03-05
1852,1852,8756.93,6409.93,2347.0,2022-02-22,USD,6.16,539.43,339.1,2022-02-25
1853,1853,104176.99,64978.28,39198.71,2022-02-23,INR,9.94,10355.19,3774.14,2022-03-24
1854,1854,53360.02,29363.44,23996.58,2022-02-24,USD,18.03,9620.81,2444.08,2022-02-24
1855,1855,19202.29,18025.51,1176.78,2022-02-25,INR,8.33,1599.55,1855.42,2022-03-22
1856,1856,139217.2,69142.54,70074.66,2022-02-26,USD,15.92,22163.38,7163.9,2022-03-24
1857,1857,121985.73,55204.31,66781.42,2022-02-27,INR,10.23,12479.14,8545.23,2022-03-08
1858,1858,84973.62,62379.71,22593.91,2022-02-28,USD,18.45,15677.63,3564.84,2022-03-30
1859,1859,114021.57,56938.94,57082.63,2022-03-01,INR,17.09,19486.29,8830.61,2022-03-26
1860,1860,82093.91,59685.5,22408.41,2022-03-02,USD,17.74,14563.46,5203.14,2022-03-06
1861,1861,42563.85,33100.29,9463.56,2022-03-03,INR,15.7,6682.52,3236.1,2022-03-07
1862,1862,59926.1,48209.49,11716.61,2022-03-04,USD,5.79,3469.72,4840.79,2022-03-15
1863,1863,107587.85,57775.9,49811.95,2022-03-05,INR,14.13,15202.16,8550.55,2022-03-10
1864,1864,68649.2,40825.73,27823.47,2022-03-06,USD,12.03,8258.5,3437.77,2022-04-05
1865,1865,67025.94,61524.61,5501.33,2022-03-07,INR,18.22,12212.13,5830.03,2022-03-16
1866,1866,97167.11,43513.21,53653.9,2022-03-08,USD,9.58,9308.61,8156.25,2022-04-04
1867,1867,18070.39,8018.03,10052.36,2022-03-09,INR,15.95,2882.23,1737.3,2022-03-14
1868,1868,88420.92,39481.87,48939.05,2022-03-10,USD,9.29,8214.3,8406.29,2022-04-04
1869,1869,131781.18,122449.95,9331.23,2022-03-11,INR,11.36,14970.34,8645.87,2022-04-03
1870,1870,24782.12,16698.02,8084.1,2022-03-12,USD,15.28,3786.71,1917.5,2022-03-29
1871,1871,106192.88,66159.15,40033.73,2022-03-13,INR,14.24,15121.87,9956.86,2022-04-05
1872,1872,6057.09,3838.61,2218.48,2022-03-14,USD,13.01,788.03,328.02,2022-04-06
1873,1873,100870.25,91413.91,9456.34,2022-03-15,INR,19.99,20163.96,9698.26,2022-04-05
1874,1874,93333.07,68511.65,24821.42,2022-03-16,USD,19.47,18171.95,7206.86,2022-04-13
1875,1875,115738.02,103827.33,11910.69,2022-03-17,INR,7.62,8819.24,6445.86,2022-03-21
1876,1876,79484.25,73432.79,6051.46,2022-03-18,USD,11.34,9013.51,4493.77,2022-03-29
1877,1877,145610.62,85309.95,60300.67,2022-03-19,INR,15.19,22118.25,12845.89,2022-04-15
1878,1878,116130.02,53980.25,62149.77,2022-03-20,USD,9.49,11020.74,5870.16,2022-03-26
1879,1879,5323.97,3977.79,1346.18,2022-03-21,INR,10.9,580.31,503.72,2022-04-19
1880,1880,140301.16,105735.93,34565.23,2022-03-22,USD,17.39,24398.37,4556.99,2022-04-05
1881,1881,134411.62,116480.23,17931.39,2022-03-23,INR,5.86,7876.52,4087.78,2022-04-06
1882,1882,52640.01,31301.91,21338.1,2022-03-24,USD,5.08,2674.11,4859.4,2022-03-29
1883,1883,63299.87,25628.54,37671.33,2022-03-25,INR,11.46,7254.17,2774.31,2022-04-10
1884,1884,79576.2,38557.92,41018.28,2022-03-26,USD,6.86,5458.93,5102.33,2022-03-30
1885,1885,116569.9,62664.96,53904.94,2022-03-27,INR,12.06,14058.33,6551.42,2022-04-07
1886,1886,67109.51,33568.19,33541.32,2022-03-28,USD,17.17,11522.7,2523.9,2022-04-11
1887,1887,100160.55,64267.63,35892.92,2022-03-29,INR,7.1,7111.4,8242.85,2022-03-29
1888,1888,57089.33,50169.12,6920.21,2022-03-30,USD,7.98,4555.73,2470.24,2022-03-31
1889,1889,24383.65,15400.24,8983.41,2022-03-31,INR,9.97,2431.05,785.46,2022-04-21
1890,1890,33853.83,22465.82,11388.01,2022-04-01,USD,14.98,5071.3,1645.5,2022-04-14
1891,1891,75914.84,51057.45,24857.39,2022-04-02,INR,15.23,11561.83,2954.63,2022-04-26
1892,1892,115836.94,102512.4,13324.54,2022-04-03,USD,12.53,14514.37,10963.88,2022-04-29
1893,1893,124717.7,58901.64,65816.06,2022-04-04,INR,19.37,24157.82,10662.1,2022-04-08
1894,1894,27553.59,18598.69,8954.9,2022-04-05,USD,16.51,4549.1,1282.77,2022-04-26
1895,1895,125326.19,79747.03,45579.16,2022-04-06,INR,13.96,17495.54,3830.22,2022-04-21
1896,1896,46972.66,31343.03,15629.63,2022-04-07,USD,16.41,7708.21,2223.79,2022-04-11
1897,1897,110741.04,55677.62,55063.42,2022-04-08,INR,9.22,10210.32,4213.85,2022-04-16
1898,1898,149167.27,79960.35,69206.92,2022-04-09,USD,17.31,25820.85,6546.78,2022-05-01
1899,1899,118493.95,54114.49,64379.46,2022-04-10,INR,15.96,18911.63,8623.64,2022-04-16
1900,1900,148919.99,107990.51,40929.48,2022-04-11,USD,14.52,21623.18,6858.79,2022-04-15
1901,1901,63186.06,34791.75,28394.31,2022-04-12,INR,7.88,4979.06,2542.27,2022-04-12
1902,1902,94387.77,42475.86,51911.91,2022-04-13,USD,5.76,5436.74,5522.7,2022-04-22
1903,1903,106523.03,100032.41,6490.62,2022-04-14,INR,8.33,8873.37,6372.77,2022-04-15
1904,1904,78930.24,59523.68,19406.56,2022-04-15,USD,9.56,7545.73,3855.52,2022-04-23
1905,1905,141734.82,112164.98,29569.84,2022-04-16,INR,8.7,12330.93,13132.79,2022-04-21
1906,1906,10928.92,4684.92,6244.0,2022-04-17,USD,16.17,1767.21,490.04,2022-05-02
1907,1907,45623.11,33468.52,12154.59,2022-04-18,INR,11.46,5228.41,2174.33,2022-05-03
1908,1908,57719.28,32749.7,24969.58,2022-04-19,USD,6.45,3722.89,1786.78,2022-05-06
1909,1909,116717.23,55051.95,61665.28,2022-04-20,INR,10.41,12150.26,10119.67,2022-05-13
1910,1910,117927.2,81472.85,36454.35,2022-04-21,USD,10.57,12464.91,8905.55,2022-04-27
1911,1911,89727.45,40195.85,49531.6,2022-04-22,INR,6.6,5922.01,6646.03,2022-05-11
1912,1912,22451.38,16223.56,6227.82,2022-04-23,USD,18.68,4193.92,1701.92,2022-04-29
1913,1913,32974.49,21274.26,11700.23,2022-04-24,INR,6.48,2136.75,3163.15,2022-05-13
1914,1914,54720.21,43718.32,11001.89,2022-04-25,USD,19.84,10856.49,2415.35,2022-05-18
