policy_period_id,policy_id,job_id,term_number,effective_date,expiration_date,period_status,written_date,transaction_effective_date
1903,1903,1903,3,2022-04-14,2023-04-14,CANCELLED,2022-04-10,2022-04-13
1904,1904,1904,4,2022-04-15,2023-04-15,ENDED,2022-04-13,2022-04-14
1905,1905,1905,5,2022-04-16,2023-04-16,ACTIVE,2022-04-11,2022-04-11
1906,1906,1906,1,2022-04-17,2023-04-17,EXPIRED,2022-04-10,2022-04-12
1907,1907,1907,2,2022-04-18,2023-04-18,CANCELLED,2022-04-04,2022-04-08
1908,1908,1908,3,2022-04-19,2023-04-19,ENDED,2022-04-12,2022-04-14
1909,1909,1909,4,2022-04-20,2023-04-20,ACTIVE,2022-04-12,2022-04-14
1910,1910,1910,5,2022-04-21,2023-04-21,EXPIRED,2022-04-14,2022-04-19
1911,1911,1911,1,2022-04-22,2023-04-22,CANCELLED,2022-04-12,2022-04-13
1912,1912,1912,2,2022-04-23,2023-04-23,ENDED,2022-04-18,2022-04-20
1913,1913,1913,3,2022-04-24,2023-04-24,ACTIVE,2022-04-14,2022-04-19
1914,1914,1914,4,2022-04-25,2023-04-25,EXPIRED,2022-04-21,2022-04-24
1915,1915,1915,5,2022-04-26,2023-04-26,CANCELLED,2022-04-20,2022-04-21
1916,1916,1916,1,2022-04-27,2023-04-27,ENDED,2022-04-20,2022-04-22
1917,1917,1917,2,2022-04-28,2023-04-28,ACTIVE,2022-04-23,2022-04-28
1918,1918,1918,3,2022-04-29,2023-04-29,EXPIRED,2022-04-17,2022-04-22
1919,1919,1919,4,2022-04-30,2023-04-30,CANCELLED,2022-04-22,2022-04-26
1920,1920,1920,5,2022-05-01,2023-05-01,ENDED,2022-04-18,2022-04-19
1921,1921,1921,1,2022-05-02,2023-05-02,ACTIVE,2022-04-26,2022-04-29
1922,1922,1922,2,2022-05-03,2023-05-03,EXPIRED,2022-04-28,2022-05-01
1923,1923,1923,3,2022-05-04,2023-05-04,CANCELLED,2022-04-28,2022-04-28
1924,1924,1924,4,2022-05-05,2023-05-05,ENDED,2022-04-20,2022-04-24
1925,1925,1925,5,2022-05-06,2023-05-06,ACTIVE,2022-05-02,2022-05-06
1926,1926,1926,1,2022-05-07,2023-05-07,EXPIRED,2022-04-28,2022-04-29
1927,1927,1927,2,2022-05-08,2023-05-08,CANCELLED,2022-04-27,2022-05-01
1928,1928,1928,3,2022-05-09,2023-05-09,ENDED,2022-05-08,2022-05-13
1929,1929,1929,4,2022-05-10,2023-05-10,ACTIVE,2022-05-02,2022-05-07
1930,1930,1930,5,2022-05-11,2023-05-11,EXPIRED,2022-05-07,2022-05-10
1931,1931,1931,1,2022-05-12,2023-05-12,CANCELLED,2022-04-29,2022-05-01
1932,1932,1932,2,2022-05-13,2023-05-13,ENDED,2022-04-29,2022-05-04
1933,1933,1933,3,2022-05-14,2023-05-14,ACTIVE,2022-05-12,2022-05-15
1934,1934,1934,4,2022-05-15,2023-05-15,EXPIRED,2022-05-04,2022-05-07
1935,1935,1935,5,2022-05-16,2023-05-16,CANCELLED,2022-05-13,2022-05-18
1936,1936,1936,1,2022-05-17,2023-05-17,ENDED,2022-05-12,2022-05-13
1937,1937,1937,2,2022-05-18,2023-05-18,ACTIVE,2022-05-13,2022-05-18
1938,1938,1938,3,2022-05-19,2023-05-19,EXPIRED,2022-05-16,2022-05-21
1939,1939,1939,4,2022-05-20,2023-05-20,CANCELLED,2022-05-13,2022-05-16
1940,1940,1940,5,2022-05-21,2023-05-21,ENDED,2022-05-19,2022-05-22
1941,1941,1941,1,2022-05-22,2023-05-22,ACTIVE,2022-05-12,2022-05-15
1942,1942,1942,2,2022-05-23,2023-05-23,EXPIRED,2022-05-13,2022-05-16
1943,1943,1943,3,2022-05-24,2023-05-24,CANCELLED,2022-05-15,2022-05-19
1944,1944,1944,4,2022-05-25,2023-05-25,ENDED,2022-05-10,2022-05-15
1945,1945,1945,5,2022-05-26,2023-05-26,ACTIVE,2022-05-19,2022-05-23
1946,1946,1946,1,2022-05-27,2023-05-27,EXPIRED,2022-05-26,2022-05-28
1947,1947,1947,2,2022-05-28,2023-05-28,CANCELLED,2022-05-16,2022-05-20
1948,1948,1948,3,2022-05-29,2023-05-29,ENDED,2022-05-19,2022-05-24
1949,1949,1949,4,2022-05-30,2023-05-30,ACTIVE,2022-05-15,2022-05-15
1950,1950,1950,5,2022-05-31,2023-05-31,EXPIRED,2022-05-29,2022-05-30
1951,1951,1951,1,2022-06-01,2023-06-01,CANCELLED,2022-05-21,2022-05-26
1952,1952,1952,2,2022-06-02,2023-06-02,ENDED,2022-05-27,2022-05-28
1953,1953,1953,3,2022-06-03,2023-06-03,ACTIVE,2022-05-23,2022-05-27
1954,1954,1954,4,2022-06-04,2023-06-04,EXPIRED,2022-06-03,2022-06-07
1955,1955,1955,5,2022-06-05,2023-06-05,CANCELLED,2022-05-25,2022-05-30
1956,1956,1956,1,2022-06-06,2023-06-06,ENDED,2022-05-26,2022-05-29
1957,1957,1957,2,2022-06-07,2023-06-07,ACTIVE,2022-05-25,2022-05-27
1958,1958,1958,3,2022-06-08,2023-06-08,EXPIRED,2022-05-26,2022-05-29
1959,1959,1959,4,2022-06-09,2023-06-09,CANCELLED,2022-06-07,2022-06-07
1960,1960,1960,5,2022-06-10,2023-06-10,ENDED,2022-06-08,2022-06-10
1961,1961,1961,1,2022-06-11,2023-06-11,ACTIVE,2022-06-07,2022-06-11
1962,1962,1962,2,2022-06-12,2023-06-12,EXPIRED,2022-05-31,2022-06-04
1963,1963,1963,3,2022-06-13,2023-06-13,CANCELLED,2022-06-04,2022-06-08
1964,1964,1964,4,2022-06-14,2023-06-14,ENDED,2022-06-02,2022-06-06
1965,1965,1965,5,2022-06-15,2023-06-15,ACTIVE,2022-06-11,2022-06-14
1966,1966,1966,1,2022-06-16,2023-06-16,EXPIRED,2022-06-10,2022-06-13
1967,1967,1967,2,2022-06-17,2023-06-17,CANCELLED,2022-06-09,2022-06-14
1968,1968,1968,3,2022-06-18,2023-06-18,ENDED,2022-06-08,2022-06-13
1969,1969,1969,4,2022-06-19,2023-06-19,ACTIVE,2022-06-10,2022-06-11
1970,1970,1970,5,2022-06-20,2023-06-20,EXPIRED,2022-06-14,2022-06-14
1971,1971,1971,1,2022-06-21,2023-06-21,CANCELLED,2022-06-13,2022-06-13
1972,1972,1972,2,2022-06-22,2023-06-22,ENDED,2022-06-17,2022-06-20
1973,1973,1973,3,2022-06-23,2023-06-23,ACTIVE,2022-06-08,2022-06-08
1974,1974,1974,4,2022-06-24,2023-06-24,EXPIRED,2022-06-22,2022-06-27
1975,1975,1975,5,2022-06-25,2023-06-25,CANCELLED,2022-06-22,2022-06-24
1976,1976,1976,1,2022-06-26,2023-06-26,ENDED,2022-06-21,2022-06-23
1977,1977,1977,2,2022-06-27,2023-06-27,ACTIVE,2022-06-19,2022-06-20
1978,1978,1978,3,2022-06-28,2023-06-28,EXPIRED,2022-06-19,2022-06-22
1979,1979,1979,4,2022-06-29,2023-06-29,CANCELLED,2022-06-23,2022-06-26
1980,1980,1980,5,2022-06-30,2023-06-30,ENDED,2022-06-28,2022-07-01
1981,1981,1981,1,2022-07-01,2023-07-01,ACTIVE,2022-06-19,2022-06-24
1982,1982,1982,2,2022-07-02,2023-07-02,EXPIRED,2022-06-24,2022-06-26
1983,1983,1983,3,2022-07-03,2023-07-03,CANCELLED,2022-07-01,2022-07-03
1984,1984,1984,4,2022-07-04,2023-07-04,ENDED,2022-07-03,2022-07-08
1985,1985,1985,5,2022-07-05,2023-07-05,ACTIVE,2022-07-03,2022-07-03
1986,1986,1986,1,2022-07-06,2023-07-06,EXPIRED,2022-06-22,2022-06-24
1987,1987,1987,2,2022-07-07,2023-07-07,CANCELLED,2022-06-26,2022-06-26
1988,1988,1988,3,2022-07-08,2023-07-08,ENDED,2022-06-27,2022-06-28
1989,1989,1989,4,2022-07-09,2023-07-09,ACTIVE,2022-06-24,2022-06-29
1990,1990,1990,5,2022-07-10,2023-07-10,EXPIRED,2022-07-06,2022-07-10
1991,1991,1991,1,2022-07-11,2023-07-11,CANCELLED,2022-07-08,2022-07-12
1992,1992,1992,2,2022-07-12,2023-07-12,ENDED,2022-07-09,2022-07-11
1993,1993,1993,3,2022-07-13,2023-07-13,ACTIVE,2022-07-04,2022-07-07
1994,1994,1994,4,2022-07-14,2023-07-14,EXPIRED,2022-07-06,2022-07-07
1995,1995,1995,5,2022-07-15,2023-07-15,CANCELLED,2022-07-02,2022-07-05
1996,1996,1996,1,2022-07-16,2023-07-16,ENDED,2022-07-05,2022-07-06
1997,1997,1997,2,2022-07-17,2023-07-17,ACTIVE,2022-07-14,2022-07-19
1998,1998,1998,3,2022-07-18,2023-07-18,EXPIRED,2022-07-07,2022-07-10
1999,1999,1999,4,2022-07-19,2023-07-19,CANCELLED,2022-07-12,2022-07-12
2000,2000,2000,5,2022-07-20,2023-07-20,ENDED,2022-07-08,2022-07-12
