account_id,account_number,account_name,industry_type,state_code,account_status,created_date,updated_timestamp
1267,ACC101267,Commercial Account 1267,Hospitality,TX,ACTIVE,2024-06-21,2024-06-28 09:00:00
1268,ACC101268,Commercial Account 1268,Retail,FL,ACTIVE,2024-06-22,2024-06-30 09:00:00
1269,ACC101269,Commercial Account 1269,Construction,NY,ACTIVE,2024-06-23,2024-07-02 09:00:00
1270,ACC101270,Commercial Account 1270,Manufacturing,IL,INACTIVE,2024-06-24,2024-07-04 09:00:00
1271,ACC101271,Commercial Account 1271,Technology,CA,ACTIVE,2024-06-25,2024-07-06 09:00:00
1272,ACC101272,Commercial Account 1272,Transportation,TX,ACTIVE,2024-06-26,2024-07-08 09:00:00
1273,ACC101273,Commercial Account 1273,Healthcare,FL,ACTIVE,2024-06-27,2024-07-10 09:00:00
1274,ACC101274,Commercial Account 1274,Hospitality,NY,ACTIVE,2024-06-28,2024-07-12 09:00:00
1275,ACC101275,Commercial Account 1275,Retail,IL,ACTIVE,2024-06-29,2024-07-14 09:00:00
1276,ACC101276,Commercial Account 1276,Construction,CA,ACTIVE,2024-06-30,2024-07-16 09:00:00
1277,ACC101277,Commercial Account 1277,Manufacturing,TX,ACTIVE,2024-07-01,2024-07-18 09:00:00
1278,ACC101278,Commercial Account 1278,Technology,FL,ACTIVE,2024-07-02,2024-07-20 09:00:00
1279,ACC101279,Commercial Account 1279,Transportation,NY,ACTIVE,2024-07-03,2024-07-22 09:00:00
1280,ACC101280,Commercial Account 1280,Healthcare,IL,CLOSED,2024-07-04,2024-07-24 09:00:00
1281,ACC101281,Commercial Account 1281,Hospitality,CA,ACTIVE,2024-07-05,2024-07-26 09:00:00
1282,ACC101282,Commercial Account 1282,Retail,TX,ACTIVE,2024-07-06,2024-07-28 09:00:00
1283,ACC101283,Commercial Account 1283,Construction,FL,ACTIVE,2024-07-07,2024-07-30 09:00:00
1284,ACC101284,Commercial Account 1284,Manufacturing,NY,ACTIVE,2024-07-08,2024-08-01 09:00:00
1285,ACC101285,Commercial Account 1285,Technology,IL,ACTIVE,2024-07-09,2024-08-03 09:00:00
1286,ACC101286,Commercial Account 1286,Transportation,CA,ACTIVE,2024-07-10,2024-08-05 09:00:00
1287,ACC101287,Commercial Account 1287,Healthcare,TX,ACTIVE,2024-07-11,2024-08-07 09:00:00
1288,ACC101288,Commercial Account 1288,Hospitality,FL,ACTIVE,2024-07-12,2024-08-09 09:00:00
1289,ACC101289,Commercial Account 1289,Retail,NY,ACTIVE,2024-07-13,2024-08-11 09:00:00
1290,ACC101290,Commercial Account 1290,Construction,IL,INACTIVE,2024-07-14,2024-07-14 09:00:00
1291,ACC101291,Commercial Account 1291,Manufacturing,CA,ACTIVE,2024-07-15,2024-07-16 09:00:00
1292,ACC101292,Commercial Account 1292,Technology,TX,ACTIVE,2024-07-16,2024-07-18 09:00:00
1293,ACC101293,Commercial Account 1293,Transportation,FL,ACTIVE,2024-07-17,2024-07-20 09:00:00
1294,ACC101294,Commercial Account 1294,Healthcare,NY,ACTIVE,2024-07-18,2024-07-22 09:00:00
1295,ACC101295,Commercial Account 1295,Hospitality,IL,ACTIVE,2024-07-19,2024-07-24 09:00:00
1296,ACC101296,Commercial Account 1296,Retail,CA,ACTIVE,2024-07-20,2024-07-26 09:00:00
1297,ACC101297,Commercial Account 1297,Construction,TX,ACTIVE,2024-07-21,2024-07-28 09:00:00
1298,ACC101298,Commercial Account 1298,Manufacturing,FL,ACTIVE,2024-07-22,2024-07-30 09:00:00
1299,ACC101299,Commercial Account 1299,Technology,NY,ACTIVE,2024-07-23,2024-08-01 09:00:00
1300,ACC101300,Commercial Account 1300,Transportation,IL,CLOSED,2024-07-24,2024-08-03 09:00:00
1301,ACC101301,Commercial Account 1301,Healthcare,CA,ACTIVE,2024-07-25,2024-08-05 09:00:00
1302,ACC101302,Commercial Account 1302,Hospitality,TX,ACTIVE,2024-07-26,2024-08-07 09:00:00
1303,ACC101303,Commercial Account 1303,Retail,FL,ACTIVE,2024-07-27,2024-08-09 09:00:00
1304,ACC101304,Commercial Account 1304,Construction,NY,ACTIVE,2024-07-28,2024-08-11 09:00:00
1305,ACC101305,Commercial Account 1305,Manufacturing,IL,ACTIVE,2024-07-29,2024-08-13 09:00:00
1306,ACC101306,Commercial Account 1306,Technology,CA,ACTIVE,2024-07-30,2024-08-15 09:00:00
1307,ACC101307,Commercial Account 1307,Transportation,TX,ACTIVE,2024-07-31,2024-08-17 09:00:00
1308,ACC101308,Commercial Account 1308,Healthcare,FL,ACTIVE,2024-08-01,2024-08-19 09:00:00
1309,ACC101309,Commercial Account 1309,Hospitality,NY,ACTIVE,2024-08-02,2024-08-21 09:00:00
1310,ACC101310,Commercial Account 1310,Retail,IL,INACTIVE,2024-08-03,2024-08-23 09:00:00
1311,ACC101311,Commercial Account 1311,Construction,CA,ACTIVE,2024-08-04,2024-08-25 09:00:00
1312,ACC101312,Commercial Account 1312,Manufacturing,TX,ACTIVE,2024-08-05,2024-08-27 09:00:00
1313,ACC101313,Commercial Account 1313,Technology,FL,ACTIVE,2024-08-06,2024-08-29 09:00:00
1314,ACC101314,Commercial Account 1314,Transportation,NY,ACTIVE,2024-08-07,2024-08-31 09:00:00
1315,ACC101315,Commercial Account 1315,Healthcare,IL,ACTIVE,2024-08-08,2024-09-02 09:00:00
1316,ACC101316,Commercial Account 1316,Hospitality,CA,ACTIVE,2024-08-09,2024-09-04 09:00:00
1317,ACC101317,Commercial Account 1317,Retail,TX,ACTIVE,2024-08-10,2024-09-06 09:00:00
1318,ACC101318,Commercial Account 1318,Construction,FL,ACTIVE,2024-08-11,2024-09-08 09:00:00
1319,ACC101319,Commercial Account 1319,Manufacturing,NY,ACTIVE,2024-08-12,2024-09-10 09:00:00
1320,ACC101320,Commercial Account 1320,Technology,IL,CLOSED,2024-08-13,2024-08-13 09:00:00
1321,ACC101321,Commercial Account 1321,Transportation,CA,ACTIVE,2024-08-14,2024-08-15 09:00:00
1322,ACC101322,Commercial Account 1322,Healthcare,TX,ACTIVE,2024-08-15,2024-08-17 09:00:00
1323,ACC101323,Commercial Account 1323,Hospitality,FL,ACTIVE,2024-08-16,2024-08-19 09:00:00
1324,ACC101324,Commercial Account 1324,Retail,NY,ACTIVE,2024-08-17,2024-08-21 09:00:00
1325,ACC101325,Commercial Account 1325,Construction,IL,ACTIVE,2024-08-18,2024-08-23 09:00:00
1326,ACC101326,Commercial Account 1326,Manufacturing,CA,ACTIVE,2024-08-19,2024-08-25 09:00:00
1327,ACC101327,Commercial Account 1327,Technology,TX,ACTIVE,2024-08-20,2024-08-27 09:00:00
1328,ACC101328,Commercial Account 1328,Transportation,FL,ACTIVE,2024-08-21,2024-08-29 09:00:00
1329,ACC101329,Commercial Account 1329,Healthcare,NY,ACTIVE,2024-08-22,2024-08-31 09:00:00
1330,ACC101330,Commercial Account 1330,Hospitality,IL,INACTIVE,2024-08-23,2024-09-02 09:00:00
1331,ACC101331,Commercial Account 1331,Retail,CA,ACTIVE,2024-08-24,2024-09-04 09:00:00
1332,ACC101332,Commercial Account 1332,Construction,TX,ACTIVE,2024-08-25,2024-09-06 09:00:00
1333,ACC101333,Commercial Account 1333,Manufacturing,FL,ACTIVE,2024-08-26,2024-09-08 09:00:00
1334,ACC101334,Commercial Account 1334,Technology,NY,ACTIVE,2024-08-27,2024-09-10 09:00:00
1335,ACC101335,Commercial Account 1335,Transportation,IL,ACTIVE,2024-08-28,2024-09-12 09:00:00
1336,ACC101336,Commercial Account 1336,Healthcare,CA,ACTIVE,2024-08-29,2024-09-14 09:00:00
1337,ACC101337,Commercial Account 1337,Hospitality,TX,ACTIVE,2024-08-30,2024-09-16 09:00:00
1338,ACC101338,Commercial Account 1338,Retail,FL,ACTIVE,2024-08-31,2024-09-18 09:00:00
1339,ACC101339,Commercial Account 1339,Construction,NY,ACTIVE,2024-09-01,2024-09-20 09:00:00
1340,ACC101340,Commercial Account 1340,Manufacturing,IL,CLOSED,2024-09-02,2024-09-22 09:00:00
1341,ACC101341,Commercial Account 1341,Technology,CA,ACTIVE,2024-09-03,2024-09-24 09:00:00
1342,ACC101342,Commercial Account 1342,Transportation,TX,ACTIVE,2024-09-04,2024-09-26 09:00:00
1343,ACC101343,Commercial Account 1343,Healthcare,FL,ACTIVE,2024-09-05,2024-09-28 09:00:00
1344,ACC101344,Commercial Account 1344,Hospitality,NY,ACTIVE,2024-09-06,2024-09-30 09:00:00
1345,ACC101345,Commercial Account 1345,Retail,IL,ACTIVE,2024-09-07,2024-10-02 09:00:00
1346,ACC101346,Commercial Account 1346,Construction,CA,ACTIVE,2024-09-08,2024-10-04 09:00:00
1347,ACC101347,Commercial Account 1347,Manufacturing,TX,ACTIVE,2024-09-09,2024-10-06 09:00:00
1348,ACC101348,Commercial Account 1348,Technology,FL,ACTIVE,2024-09-10,2024-10-08 09:00:00
1349,ACC101349,Commercial Account 1349,Transportation,NY,ACTIVE,2024-09-11,2024-10-10 09:00:00
1350,ACC101350,Commercial Account 1350,Healthcare,IL,INACTIVE,2024-09-12,2024-09-12 09:00:00
1351,ACC101351,Commercial Account 1351,Hospitality,CA,ACTIVE,2024-09-13,2024-09-14 09:00:00
1352,ACC101352,Commercial Account 1352,Retail,TX,ACTIVE,2024-09-14,2024-09-16 09:00:00
1353,ACC101353,Commercial Account 1353,Construction,FL,ACTIVE,2024-09-15,2024-09-18 09:00:00
1354,ACC101354,Commercial Account 1354,Manufacturing,NY,ACTIVE,2024-09-16,2024-09-20 09:00:00
1355,ACC101355,Commercial Account 1355,Technology,IL,ACTIVE,2024-09-17,2024-09-22 09:00:00
1356,ACC101356,Commercial Account 1356,Transportation,CA,ACTIVE,2024-09-18,2024-09-24 09:00:00
1357,ACC101357,Commercial Account 1357,Healthcare,TX,ACTIVE,2024-09-19,2024-09-26 09:00:00
1358,ACC101358,Commercial Account 1358,Hospitality,FL,ACTIVE,2024-09-20,2024-09-28 09:00:00
1359,ACC101359,Commercial Account 1359,Retail,NY,ACTIVE,2024-09-21,2024-09-30 09:00:00
1360,ACC101360,Commercial Account 1360,Construction,IL,CLOSED,2024-09-22,2024-10-02 09:00:00
1361,ACC101361,Commercial Account 1361,Manufacturing,CA,ACTIVE,2024-09-23,2024-10-04 09:00:00
1362,ACC101362,Commercial Account 1362,Technology,TX,ACTIVE,2024-09-24,2024-10-06 09:00:00
1363,ACC101363,Commercial Account 1363,Transportation,FL,ACTIVE,2024-09-25,2024-10-08 09:00:00
1364,ACC101364,Commercial Account 1364,Healthcare,NY,ACTIVE,2024-09-26,2024-10-10 09:00:00
1365,ACC101365,Commercial Account 1365,Hospitality,IL,ACTIVE,2024-09-27,2024-10-12 09:00:00
1366,ACC101366,Commercial Account 1366,Retail,CA,ACTIVE,2024-09-28,2024-10-14 09:00:00
1367,ACC101367,Commercial Account 1367,Construction,TX,ACTIVE,2024-09-29,2024-10-16 09:00:00
1368,ACC101368,Commercial Account 1368,Manufacturing,FL,ACTIVE,2024-09-30,2024-10-18 09:00:00
1369,ACC101369,Commercial Account 1369,Technology,NY,ACTIVE,2024-10-01,2024-10-20 09:00:00
1370,ACC101370,Commercial Account 1370,Transportation,IL,INACTIVE,2024-10-02,2024-10-22 09:00:00
1371,ACC101371,Commercial Account 1371,Healthcare,CA,ACTIVE,2024-10-03,2024-10-24 09:00:00
1372,ACC101372,Commercial Account 1372,Hospitality,TX,ACTIVE,2024-10-04,2024-10-26 09:00:00
1373,ACC101373,Commercial Account 1373,Retail,FL,ACTIVE,2024-10-05,2024-10-28 09:00:00
1374,ACC101374,Commercial Account 1374,Construction,NY,ACTIVE,2024-10-06,2024-10-30 09:00:00
1375,ACC101375,Commercial Account 1375,Manufacturing,IL,ACTIVE,2024-10-07,2024-11-01 09:00:00
1376,ACC101376,Commercial Account 1376,Technology,CA,ACTIVE,2024-10-08,2024-11-03 09:00:00
1377,ACC101377,Commercial Account 1377,Transportation,TX,ACTIVE,2024-10-09,2024-11-05 09:00:00
1378,ACC101378,Commercial Account 1378,Healthcare,FL,ACTIVE,2024-10-10,2024-11-07 09:00:00
1379,ACC101379,Commercial Account 1379,Hospitality,NY,ACTIVE,2024-10-11,2024-11-09 09:00:00
1380,ACC101380,Commercial Account 1380,Retail,IL,CLOSED,2024-10-12,2024-10-12 09:00:00
1381,ACC101381,Commercial Account 1381,Construction,CA,ACTIVE,2024-10-13,2024-10-14 09:00:00
1382,ACC101382,Commercial Account 1382,Manufacturing,TX,ACTIVE,2024-10-14,2024-10-16 09:00:00
1383,ACC101383,Commercial Account 1383,Technology,FL,ACTIVE,2024-10-15,2024-10-18 09:00:00
1384,ACC101384,Commercial Account 1384,Transportation,NY,ACTIVE,2024-10-16,2024-10-20 09:00:00
1385,ACC101385,Commercial Account 1385,Healthcare,IL,ACTIVE,2024-10-17,2024-10-22 09:00:00
1386,ACC101386,Commercial Account 1386,Hospitality,CA,ACTIVE,2024-10-18,2024-10-24 09:00:00
1387,ACC101387,Commercial Account 1387,Retail,TX,ACTIVE,2024-10-19,2024-10-26 09:00:00
1388,ACC101388,Commercial Account 1388,Construction,FL,ACTIVE,2024-10-20,2024-10-28 09:00:00
1389,ACC101389,Commercial Account 1389,Manufacturing,NY,ACTIVE,2024-10-21,2024-10-30 09:00:00
1390,ACC101390,Commercial Account 1390,Technology,IL,INACTIVE,2024-10-22,2024-11-01 09:00:00
1391,ACC101391,Commercial Account 1391,Transportation,CA,ACTIVE,2024-10-23,2024-11-03 09:00:00
1392,ACC101392,Commercial Account 1392,Healthcare,TX,ACTIVE,2024-10-24,2024-11-05 09:00:00
1393,ACC101393,Commercial Account 1393,Hospitality,FL,ACTIVE,2024-10-25,2024-11-07 09:00:00
1394,ACC101394,Commercial Account 1394,Retail,NY,ACTIVE,2024-10-26,2024-11-09 09:00:00
1395,ACC101395,Commercial Account 1395,Construction,IL,ACTIVE,2024-10-27,2024-11-11 09:00:00
1396,ACC101396,Commercial Account 1396,Manufacturing,CA,ACTIVE,2024-10-28,2024-11-13 09:00:00
1397,ACC101397,Commercial Account 1397,Technology,TX,ACTIVE,2024-10-29,2024-11-15 09:00:00
1398,ACC101398,Commercial Account 1398,Transportation,FL,ACTIVE,2024-10-30,2024-11-17 09:00:00
1399,ACC101399,Commercial Account 1399,Healthcare,NY,ACTIVE,2024-10-31,2024-11-19 09:00:00
1400,ACC101400,Commercial Account 1400,Hospitality,IL,CLOSED,2021-01-01,2021-01-21 09:00:00
1401,ACC101401,Commercial Account 1401,Retail,CA,ACTIVE,2021-01-02,2021-01-23 09:00:00
1402,ACC101402,Commercial Account 1402,Construction,TX,ACTIVE,2021-01-03,2021-01-25 09:00:00
1403,ACC101403,Commercial Account 1403,Manufacturing,FL,ACTIVE,2021-01-04,2021-01-27 09:00:00
1404,ACC101404,Commercial Account 1404,Technology,NY,ACTIVE,2021-01-05,2021-01-29 09:00:00
1405,ACC101405,Commercial Account 1405,Transportation,IL,ACTIVE,2021-01-06,2021-01-31 09:00:00
1406,ACC101406,Commercial Account 1406,Healthcare,CA,ACTIVE,2021-01-07,2021-02-02 09:00:00
1407,ACC101407,Commercial Account 1407,Hospitality,TX,ACTIVE,2021-01-08,2021-02-04 09:00:00
1408,ACC101408,Commercial Account 1408,Retail,FL,ACTIVE,2021-01-09,2021-02-06 09:00:00
1409,ACC101409,Commercial Account 1409,Construction,NY,ACTIVE,2021-01-10,2021-02-08 09:00:00
1410,ACC101410,Commercial Account 1410,Manufacturing,IL,INACTIVE,2021-01-11,2021-01-11 09:00:00
1411,ACC101411,Commercial Account 1411,Technology,CA,ACTIVE,2021-01-12,2021-01-13 09:00:00
1412,ACC101412,Commercial Account 1412,Transportation,TX,ACTIVE,2021-01-13,2021-01-15 09:00:00
1413,ACC101413,Commercial Account 1413,Healthcare,FL,ACTIVE,2021-01-14,2021-01-17 09:00:00
1414,ACC101414,Commercial Account 1414,Hospitality,NY,ACTIVE,2021-01-15,2021-01-19 09:00:00
1415,ACC101415,Commercial Account 1415,Retail,IL,ACTIVE,2021-01-16,2021-01-21 09:00:00
1416,ACC101416,Commercial Account 1416,Construction,CA,ACTIVE,2021-01-17,2021-01-23 09:00:00
1417,ACC101417,Commercial Account 1417,Manufacturing,TX,ACTIVE,2021-01-18,2021-01-25 09:00:00
1418,ACC101418,Commercial Account 1418,Technology,FL,ACTIVE,2021-01-19,2021-01-27 09:00:00
1419,ACC101419,Commercial Account 1419,Transportation,NY,ACTIVE,2021-01-20,2021-01-29 09:00:00
1420,ACC101420,Commercial Account 1420,Healthcare,IL,CLOSED,2021-01-21,2021-01-31 09:00:00
1421,ACC101421,Commercial Account 1421,Hospitality,CA,ACTIVE,2021-01-22,2021-02-02 09:00:00
1422,ACC101422,Commercial Account 1422,Retail,TX,ACTIVE,2021-01-23,2021-02-04 09:00:00
1423,ACC101423,Commercial Account 1423,Construction,FL,ACTIVE,2021-01-24,2021-02-06 09:00:00
1424,ACC101424,Commercial Account 1424,Manufacturing,NY,ACTIVE,2021-01-25,2021-02-08 09:00:00
1425,ACC101425,Commercial Account 1425,Technology,IL,ACTIVE,2021-01-26,2021-02-10 09:00:00
1426,ACC101426,Commercial Account 1426,Transportation,CA,ACTIVE,2021-01-27,2021-02-12 09:00:00
1427,ACC101427,Commercial Account 1427,Healthcare,TX,ACTIVE,2021-01-28,2021-02-14 09:00:00
1428,ACC101428,Commercial Account 1428,Hospitality,FL,ACTIVE,2021-01-29,2021-02-16 09:00:00
1429,ACC101429,Commercial Account 1429,Retail,NY,ACTIVE,2021-01-30,2021-02-18 09:00:00
1430,ACC101430,Commercial Account 1430,Construction,IL,INACTIVE,2021-01-31,2021-02-20 09:00:00
1431,ACC101431,Commercial Account 1431,Manufacturing,CA,ACTIVE,2021-02-01,2021-02-22 09:00:00
1432,ACC101432,Commercial Account 1432,Technology,TX,ACTIVE,2021-02-02,2021-02-24 09:00:00
1433,ACC101433,Commercial Account 1433,Transportation,FL,ACTIVE,2021-02-03,2021-02-26 09:00:00
1434,ACC101434,Commercial Account 1434,Healthcare,NY,ACTIVE,2021-02-04,2021-02-28 09:00:00
1435,ACC101435,Commercial Account 1435,Hospitality,IL,ACTIVE,2021-02-05,2021-03-02 09:00:00
1436,ACC101436,Commercial Account 1436,Retail,CA,ACTIVE,2021-02-06,2021-03-04 09:00:00
1437,ACC101437,Commercial Account 1437,Construction,TX,ACTIVE,2021-02-07,2021-03-06 09:00:00
1438,ACC101438,Commercial Account 1438,Manufacturing,FL,ACTIVE,2021-02-08,2021-03-08 09:00:00
1439,ACC101439,Commercial Account 1439,Technology,NY,ACTIVE,2021-02-09,2021-03-10 09:00:00
1440,ACC101440,Commercial Account 1440,Transportation,IL,CLOSED,2021-02-10,2021-02-10 09:00:00
1441,ACC101441,Commercial Account 1441,Healthcare,CA,ACTIVE,2021-02-11,2021-02-12 09:00:00
1442,ACC101442,Commercial Account 1442,Hospitality,TX,ACTIVE,2021-02-12,2021-02-14 09:00:00
1443,ACC101443,Commercial Account 1443,Retail,FL,ACTIVE,2021-02-13,2021-02-16 09:00:00
1444,ACC101444,Commercial Account 1444,Construction,NY,ACTIVE,2021-02-14,2021-02-18 09:00:00
1445,ACC101445,Commercial Account 1445,Manufacturing,IL,ACTIVE,2021-02-15,2021-02-20 09:00:00
1446,ACC101446,Commercial Account 1446,Technology,CA,ACTIVE,2021-02-16,2021-02-22 09:00:00
1447,ACC101447,Commercial Account 1447,Transportation,TX,ACTIVE,2021-02-17,2021-02-24 09:00:00
1448,ACC101448,Commercial Account 1448,Healthcare,FL,ACTIVE,2021-02-18,2021-02-26 09:00:00
1449,ACC101449,Commercial Account 1449,Hospitality,NY,ACTIVE,2021-02-19,2021-02-28 09:00:00
1450,ACC101450,Commercial Account 1450,Retail,IL,INACTIVE,2021-02-20,2021-03-02 09:00:00
1451,ACC101451,Commercial Account 1451,Construction,CA,ACTIVE,2021-02-21,2021-03-04 09:00:00
1452,ACC101452,Commercial Account 1452,Manufacturing,TX,ACTIVE,2021-02-22,2021-03-06 09:00:00
1453,ACC101453,Commercial Account 1453,Technology,FL,ACTIVE,2021-02-23,2021-03-08 09:00:00
1454,ACC101454,Commercial Account 1454,Transportation,NY,ACTIVE,2021-02-24,2021-03-10 09:00:00
1455,ACC101455,Commercial Account 1455,Healthcare,IL,ACTIVE,2021-02-25,2021-03-12 09:00:00
1456,ACC101456,Commercial Account 1456,Hospitality,CA,ACTIVE,2021-02-26,2021-03-14 09:00:00
1457,ACC101457,Commercial Account 1457,Retail,TX,ACTIVE,2021-02-27,2021-03-16 09:00:00
1458,ACC101458,Commercial Account 1458,Construction,FL,ACTIVE,2021-02-28,2021-03-18 09:00:00
1459,ACC101459,Commercial Account 1459,Manufacturing,NY,ACTIVE,2021-03-01,2021-03-20 09:00:00
1460,ACC101460,Commercial Account 1460,Technology,IL,CLOSED,2021-03-02,2021-03-22 09:00:00
1461,ACC101461,Commercial Account 1461,Transportation,CA,ACTIVE,2021-03-03,2021-03-24 09:00:00
1462,ACC101462,Commercial Account 1462,Healthcare,TX,ACTIVE,2021-03-04,2021-03-26 09:00:00
1463,ACC101463,Commercial Account 1463,Hospitality,FL,ACTIVE,2021-03-05,2021-03-28 09:00:00
1464,ACC101464,Commercial Account 1464,Retail,NY,ACTIVE,2021-03-06,2021-03-30 09:00:00
1465,ACC101465,Commercial Account 1465,Construction,IL,ACTIVE,2021-03-07,2021-04-01 09:00:00
1466,ACC101466,Commercial Account 1466,Manufacturing,CA,ACTIVE,2021-03-08,2021-04-03 09:00:00
1467,ACC101467,Commercial Account 1467,Technology,TX,ACTIVE,2021-03-09,2021-04-05 09:00:00
1468,ACC101468,Commercial Account 1468,Transportation,FL,ACTIVE,2021-03-10,2021-04-07 09:00:00
1469,ACC101469,Commercial Account 1469,Healthcare,NY,ACTIVE,2021-03-11,2021-04-09 09:00:00
1470,ACC101470,Commercial Account 1470,Hospitality,IL,INACTIVE,2021-03-12,2021-03-12 09:00:00
1471,ACC101471,Commercial Account 1471,Retail,CA,ACTIVE,2021-03-13,2021-03-14 09:00:00
1472,ACC101472,Commercial Account 1472,Construction,TX,ACTIVE,2021-03-14,2021-03-16 09:00:00
1473,ACC101473,Commercial Account 1473,Manufacturing,FL,ACTIVE,2021-03-15,2021-03-18 09:00:00
1474,ACC101474,Commercial Account 1474,Technology,NY,ACTIVE,2021-03-16,2021-03-20 09:00:00
1475,ACC101475,Commercial Account 1475,Transportation,IL,ACTIVE,2021-03-17,2021-03-22 09:00:00
1476,ACC101476,Commercial Account 1476,Healthcare,CA,ACTIVE,2021-03-18,2021-03-24 09:00:00
1477,ACC101477,Commercial Account 1477,Hospitality,TX,ACTIVE,2021-03-19,2021-03-26 09:00:00
1478,ACC101478,Commercial Account 1478,Retail,FL,ACTIVE,2021-03-20,2021-03-28 09:00:00
1479,ACC101479,Commercial Account 1479,Construction,NY,ACTIVE,2021-03-21,2021-03-30 09:00:00
1480,ACC101480,Commercial Account 1480,Manufacturing,IL,CLOSED,2021-03-22,2021-04-01 09:00:00
1481,ACC101481,Commercial Account 1481,Technology,CA,ACTIVE,2021-03-23,2021-04-03 09:00:00
1482,ACC101482,Commercial Account 1482,Transportation,TX,ACTIVE,2021-03-24,2021-04-05 09:00:00
1483,ACC101483,Commercial Account 1483,Healthcare,FL,ACTIVE,2021-03-25,2021-04-07 09:00:00
1484,ACC101484,Commercial Account 1484,Hospitality,NY,ACTIVE,2021-03-26,2021-04-09 09:00:00
1485,ACC101485,Commercial Account 1485,Retail,IL,ACTIVE,2021-03-27,2021-04-11 09:00:00
1486,ACC101486,Commercial Account 1486,Construction,CA,ACTIVE,2021-03-28,2021-04-13 09:00:00
1487,ACC101487,Commercial Account 1487,Manufacturing,TX,ACTIVE,2021-03-29,2021-04-15 09:00:00
1488,ACC101488,Commercial Account 1488,Technology,FL,ACTIVE,2021-03-30,2021-04-17 09:00:00
1489,ACC101489,Commercial Account 1489,Transportation,NY,ACTIVE,2021-03-31,2021-04-19 09:00:00
1490,ACC101490,Commercial Account 1490,Healthcare,IL,INACTIVE,2021-04-01,2021-04-21 09:00:00
1491,ACC101491,Commercial Account 1491,Hospitality,CA,ACTIVE,2021-04-02,2021-04-23 09:00:00
1492,ACC101492,Commercial Account 1492,Retail,TX,ACTIVE,2021-04-03,2021-04-25 09:00:00
1493,ACC101493,Commercial Account 1493,Construction,FL,ACTIVE,2021-04-04,2021-04-27 09:00:00
1494,ACC101494,Commercial Account 1494,Manufacturing,NY,ACTIVE,2021-04-05,2021-04-29 09:00:00
1495,ACC101495,Commercial Account 1495,Technology,IL,ACTIVE,2021-04-06,2021-05-01 09:00:00
1496,ACC101496,Commercial Account 1496,Transportation,CA,ACTIVE,2021-04-07,2021-05-03 09:00:00
1497,ACC101497,Commercial Account 1497,Healthcare,TX,ACTIVE,2021-04-08,2021-05-05 09:00:00
1498,ACC101498,Commercial Account 1498,Hospitality,FL,ACTIVE,2021-04-09,2021-05-07 09:00:00
