claim_id,policy_id,claim_number,claim_date,claim_status,claim_type,paid_amount,reserve_amount,recovery_amount,incurred_amount,loss_date,reported_date
1224,1224,CLM0001224,2022-11-21,REJECTED,Glass,1990.68,7746.87,3238.2,6499.35,2022-11-19,2022-11-21
1225,1225,CLM0001225,2022-11-22,CLOSED,Windstorm,7196.74,7968.5,3516.52,11648.72,2022-11-22,2022-11-25
1226,1226,CLM0001226,2022-11-23,OPEN,Collision,6956.41,3896.29,3515.67,7337.03,2022-11-18,2022-11-25
1227,1227,CLM0001227,2022-11-24,UNDER_REVIEW,Fire,9402.16,17745.6,6.82,27140.94,2022-11-22,2022-11-27
1228,1228,CLM0001228,2022-11-25,APPROVED,Flood,13401.52,8656.2,163.57,21894.15,2022-11-12,2022-11-27
1229,1229,CLM0001229,2022-11-26,REJECTED,Theft,10470.82,15506.28,2876.15,23100.95,2022-11-20,2022-12-01
1230,1230,CLM0001230,2022-11-27,CLOSED,Liability,1214.39,22080.76,3678.8,19616.35,2022-11-26,2022-12-01
1231,1231,CLM0001231,2022-11-28,OPEN,Glass,14179.83,17029.0,4439.89,26768.94,2022-11-25,2022-12-01
1232,1232,CLM0001232,2022-11-29,UNDER_REVIEW,Windstorm,5483.86,15668.77,1827.86,19324.77,2022-11-24,2022-12-04
1233,1233,CLM0001233,2022-11-30,APPROVED,Collision,8381.86,2141.64,3546.69,6976.81,2022-11-24,2022-12-01
1234,1234,CLM0001234,2022-12-01,REJECTED,Fire,14718.77,6346.5,567.79,20497.48,2022-11-16,2022-12-06
1235,1235,CLM0001235,2022-12-02,CLOSED,Flood,14087.22,14712.92,4795.52,24004.62,2022-11-26,2022-12-07
1236,1236,CLM0001236,2022-12-03,OPEN,Theft,11413.29,8351.36,4489.67,15274.98,2022-11-20,2022-12-05
1237,1237,CLM0001237,2022-12-04,UNDER_REVIEW,Liability,816.9,9633.94,2262.05,8188.79,2022-12-01,2022-12-07
1238,1238,CLM0001238,2022-12-05,APPROVED,Glass,10647.38,17118.55,2664.28,25101.65,2022-11-26,2022-12-08
1239,1239,CLM0001239,2022-12-06,REJECTED,Windstorm,9314.27,20097.64,4726.83,24685.08,2022-12-04,2022-12-07
1240,1240,CLM0001240,2022-12-07,CLOSED,Collision,13378.55,11717.92,400.85,24695.62,2022-12-02,2022-12-09
1241,1241,CLM0001241,2022-12-08,OPEN,Fire,14373.85,2385.21,823.83,15935.23,2022-12-05,2022-12-13
1242,1242,CLM0001242,2022-12-09,UNDER_REVIEW,Flood,2219.31,4187.2,1021.28,5385.23,2022-12-09,2022-12-11
1243,1243,CLM0001243,2022-12-10,APPROVED,Theft,6248.05,17218.88,4658.61,18808.32,2022-11-25,2022-12-12
1244,1244,CLM0001244,2022-12-11,REJECTED,Liability,6301.95,18573.88,107.41,24768.42,2022-12-05,2022-12-11
1245,1245,CLM0001245,2022-12-12,CLOSED,Glass,330.55,20148.73,4174.74,16304.54,2022-12-02,2022-12-15
1246,1246,CLM0001246,2022-12-13,OPEN,Windstorm,8680.57,16566.13,3934.12,21312.58,2022-11-28,2022-12-17
1247,1247,CLM0001247,2022-12-14,UNDER_REVIEW,Collision,9987.83,13489.07,2742.34,20734.56,2022-11-30,2022-12-16
1248,1248,CLM0001248,2022-12-15,APPROVED,Fire,8508.77,22507.91,1532.48,29484.2,2022-12-07,2022-12-16
1249,1249,CLM0001249,2022-12-16,REJECTED,Flood,7263.65,24282.74,3848.75,27697.64,2022-12-15,2022-12-17
1250,1250,CLM0001250,2022-12-17,CLOSED,Theft,5296.81,11670.2,831.82,16135.19,2022-12-12,2022-12-22
1251,1251,CLM0001251,2022-12-18,OPEN,Liability,8029.75,4965.87,876.8,12118.82,2022-12-14,2022-12-19
1252,1252,CLM0001252,2022-12-19,UNDER_REVIEW,Glass,3568.58,1508.21,1583.13,3493.66,2022-12-15,2022-12-22
1253,1253,CLM0001253,2022-12-20,APPROVED,Windstorm,3906.11,5020.17,2812.44,6113.84,2022-12-19,2022-12-25
1254,1254,CLM0001254,2022-12-21,REJECTED,Collision,4754.16,8924.25,1864.57,11813.84,2022-12-16,2022-12-25
1255,1255,CLM0001255,2022-12-22,CLOSED,Fire,4523.4,23050.63,2022.81,25551.22,2022-12-07,2022-12-23
1256,1256,CLM0001256,2022-12-23,OPEN,Flood,14216.84,23231.38,780.27,36667.95,2022-12-13,2022-12-28
1257,1257,CLM0001257,2022-12-24,UNDER_REVIEW,Theft,10581.77,12110.81,1449.14,21243.44,2022-12-20,2022-12-28
1258,1258,CLM0001258,2022-12-25,APPROVED,Liability,10928.16,23096.16,1693.42,32330.9,2022-12-22,2022-12-30
1259,1259,CLM0001259,2022-12-26,REJECTED,Glass,7184.72,1481.98,3390.04,5276.66,2022-12-23,2022-12-28
1260,1260,CLM0001260,2022-12-27,CLOSED,Windstorm,371.93,15629.29,1101.82,14899.4,2022-12-16,2022-12-27
1261,1261,CLM0001261,2022-12-28,OPEN,Collision,4895.5,15399.7,975.75,19319.45,2022-12-21,2022-12-30
1262,1262,CLM0001262,2022-12-29,UNDER_REVIEW,Fire,2935.74,2547.94,4247.26,1236.42,2022-12-27,2023-01-02
1263,1263,CLM0001263,2022-12-30,APPROVED,Flood,5916.35,12516.4,3015.86,15416.89,2022-12-29,2023-01-04
1264,1264,CLM0001264,2022-12-31,REJECTED,Theft,5415.97,4124.68,4269.02,5271.63,2022-12-20,2023-01-03
1265,1265,CLM0001265,2023-01-01,CLOSED,Liability,5592.47,7473.93,1756.78,11309.62,2022-12-18,2023-01-05
1266,1266,CLM0001266,2023-01-02,OPEN,Glass,1313.98,18332.41,2221.1,17425.29,2022-12-20,2023-01-05
1267,1267,CLM0001267,2023-01-03,UNDER_REVIEW,Windstorm,4329.51,20238.98,4851.8,19716.69,2022-12-21,2023-01-08
1268,1268,CLM0001268,2023-01-04,APPROVED,Collision,13446.43,3919.41,2935.9,14429.94,2023-01-02,2023-01-05
1269,1269,CLM0001269,2023-01-05,REJECTED,Fire,3116.76,12128.02,4337.63,10907.15,2022-12-26,2023-01-05
1270,1270,CLM0001270,2023-01-06,CLOSED,Flood,13997.29,14971.63,1878.86,27090.06,2023-01-06,2023-01-09
1271,1271,CLM0001271,2023-01-07,OPEN,Theft,9582.09,7196.56,874.47,15904.18,2022-12-24,2023-01-12
1272,1272,CLM0001272,2023-01-08,UNDER_REVIEW,Liability,8518.74,22914.37,996.29,30436.82,2022-12-27,2023-01-10
1273,1273,CLM0001273,2023-01-09,APPROVED,Glass,8308.0,1534.71,4131.24,5711.47,2022-12-31,2023-01-12
1274,1274,CLM0001274,2023-01-10,REJECTED,Windstorm,8389.22,11854.57,134.2,20109.59,2023-01-10,2023-01-11
1275,1275,CLM0001275,2023-01-11,CLOSED,Collision,3940.16,23922.65,4171.22,23691.59,2022-12-27,2023-01-11
1276,1276,CLM0001276,2023-01-12,OPEN,Fire,9807.19,22370.82,2085.78,30092.23,2022-12-28,2023-01-17
1277,1277,CLM0001277,2023-01-13,UNDER_REVIEW,Flood,9671.79,1196.84,3823.59,7045.04,2022-12-29,2023-01-13
1278,1278,CLM0001278,2023-01-14,APPROVED,Theft,8983.37,9363.11,2402.43,15944.05,2023-01-01,2023-01-16
1279,1279,CLM0001279,2023-01-15,REJECTED,Liability,9419.94,12163.0,3471.23,18111.71,2023-01-12,2023-01-17
1280,1280,CLM0001280,2023-01-16,CLOSED,Glass,7687.89,14593.96,4226.4,18055.45,2023-01-11,2023-01-20
1281,1281,CLM0001281,2023-01-17,OPEN,Windstorm,877.66,8332.19,4391.59,4818.26,2023-01-13,2023-01-19
1282,1282,CLM0001282,2023-01-18,UNDER_REVIEW,Collision,2449.63,7180.42,2097.57,7532.48,2023-01-07,2023-01-18
1283,1283,CLM0001283,2023-01-19,APPROVED,Fire,4347.84,13475.5,4681.59,13141.75,2023-01-13,2023-01-24
1284,1284,CLM0001284,2023-01-20,REJECTED,Flood,2748.71,2815.46,3763.14,1801.03,2023-01-10,2023-01-22
1285,1285,CLM0001285,2023-01-21,CLOSED,Theft,12402.33,17281.7,1505.36,28178.67,2023-01-10,2023-01-21
1286,1286,CLM0001286,2023-01-22,OPEN,Liability,8016.3,9114.92,718.59,16412.63,2023-01-18,2023-01-26
1287,1287,CLM0001287,2023-01-23,UNDER_REVIEW,Glass,4221.27,19580.79,2059.97,21742.09,2023-01-18,2023-01-23
1288,1288,CLM0001288,2023-01-24,APPROVED,Windstorm,3268.14,12832.88,4157.87,11943.15,2023-01-21,2023-01-27
1289,1289,CLM0001289,2023-01-25,REJECTED,Collision,6907.37,2371.81,4094.22,5184.96,2023-01-25,2023-01-28
1290,1290,CLM0001290,2023-01-26,CLOSED,Fire,5223.15,17430.74,695.07,21958.82,2023-01-12,2023-01-30
1291,1291,CLM0001291,2023-01-27,OPEN,Flood,7846.82,24267.73,861.04,31253.51,2023-01-18,2023-01-27
1292,1292,CLM0001292,2023-01-28,UNDER_REVIEW,Theft,11166.9,3405.62,643.57,13928.95,2023-01-24,2023-02-02
1293,1293,CLM0001293,2023-01-29,APPROVED,Liability,3398.62,3570.93,651.09,6318.46,2023-01-27,2023-02-01
1294,1294,CLM0001294,2023-01-30,REJECTED,Glass,10362.27,19708.73,388.68,29682.32,2023-01-15,2023-02-02
1295,1295,CLM0001295,2023-01-31,CLOSED,Windstorm,637.75,3141.53,3965.28,-186.0,2023-01-30,2023-02-03
1296,1296,CLM0001296,2023-02-01,OPEN,Collision,1783.83,6698.81,331.24,8151.4,2023-02-01,2023-02-01
1297,1297,CLM0001297,2023-02-02,UNDER_REVIEW,Fire,11735.56,23042.4,1027.01,33750.95,2023-01-27,2023-02-03
1298,1298,CLM0001298,2023-02-03,APPROVED,Flood,10059.01,1216.85,727.78,10548.08,2023-01-26,2023-02-07
1299,1299,CLM0001299,2023-02-04,REJECTED,Theft,5217.55,4433.65,2503.17,7148.03,2023-01-28,2023-02-08
1300,1300,CLM0001300,2023-02-05,CLOSED,Liability,8553.53,2928.09,2890.67,8590.95,2023-02-05,2023-02-09
1301,1301,CLM0001301,2023-02-06,OPEN,Glass,3254.97,5192.91,1409.28,7038.6,2023-02-06,2023-02-11
1302,1302,CLM0001302,2023-02-07,UNDER_REVIEW,Windstorm,1480.29,5743.38,2520.98,4702.69,2023-01-23,2023-02-09
1303,1303,CLM0001303,2023-02-08,APPROVED,Collision,10471.99,5035.58,3367.63,12139.94,2023-02-05,2023-02-09
1304,1304,CLM0001304,2023-02-09,REJECTED,Fire,12521.13,24541.88,2120.46,34942.55,2023-02-02,2023-02-12
1305,1305,CLM0001305,2023-02-10,CLOSED,Flood,1692.68,24623.01,618.08,25697.61,2023-02-07,2023-02-14
1306,1306,CLM0001306,2023-02-11,OPEN,Theft,2038.69,19175.71,3523.65,17690.75,2023-02-10,2023-02-11
1307,1307,CLM0001307,2023-02-12,UNDER_REVIEW,Liability,4921.73,3335.2,1418.06,6838.87,2023-02-03,2023-02-17
1308,1308,CLM0001308,2023-02-13,APPROVED,Glass,14642.69,11376.92,2769.58,23250.03,2023-02-04,2023-02-16
1309,1309,CLM0001309,2023-02-14,REJECTED,Windstorm,2831.77,2205.42,4205.29,831.9,2023-01-30,2023-02-19
1310,1310,CLM0001310,2023-02-15,CLOSED,Collision,5511.62,813.25,3370.79,2954.08,2023-02-12,2023-02-18
1311,1311,CLM0001311,2023-02-16,OPEN,Fire,6570.88,16634.43,425.03,22780.28,2023-02-12,2023-02-19
1312,1312,CLM0001312,2023-02-17,UNDER_REVIEW,Flood,6009.36,14968.65,508.61,20469.4,2023-02-12,2023-02-17
1313,1313,CLM0001313,2023-02-18,APPROVED,Theft,5455.65,5377.62,1001.32,9831.95,2023-02-06,2023-02-18
1314,1314,CLM0001314,2023-02-19,REJECTED,Liability,3493.04,10905.25,2495.55,11902.74,2023-02-11,2023-02-24
1315,1315,CLM0001315,2023-02-20,CLOSED,Glass,14148.38,9224.38,3333.39,20039.37,2023-02-08,2023-02-23
1316,1316,CLM0001316,2023-02-21,OPEN,Windstorm,7671.22,4110.67,2273.17,9508.72,2023-02-18,2023-02-23
1317,1317,CLM0001317,2023-02-22,UNDER_REVIEW,Collision,7340.12,6155.13,4712.02,8783.23,2023-02-22,2023-02-22
1318,1318,CLM0001318,2023-02-23,APPROVED,Fire,11066.98,20842.66,2490.67,29418.97,2023-02-23,2023-02-24
1319,1319,CLM0001319,2023-02-24,REJECTED,Flood,5739.49,17140.51,763.68,22116.32,2023-02-21,2023-02-24
1320,1320,CLM0001320,2023-02-25,CLOSED,Theft,9916.21,13238.75,2460.94,20694.02,2023-02-11,2023-02-26
1321,1321,CLM0001321,2023-02-26,OPEN,Liability,4403.44,12698.53,2523.97,14578.0,2023-02-16,2023-03-02
1322,1322,CLM0001322,2023-02-27,UNDER_REVIEW,Glass,8199.3,23838.22,157.99,31879.53,2023-02-14,2023-02-27
1323,1323,CLM0001323,2023-02-28,APPROVED,Windstorm,5754.45,8206.7,1881.68,12079.47,2023-02-14,2023-02-28
1324,1324,CLM0001324,2023-03-01,REJECTED,Collision,492.9,14138.33,4301.8,10329.43,2023-02-20,2023-03-06
1325,1325,CLM0001325,2023-03-02,CLOSED,Fire,2462.16,11051.69,1562.3,11951.55,2023-02-18,2023-03-05
1326,1326,CLM0001326,2023-03-03,OPEN,Flood,11460.17,14436.95,2452.77,23444.35,2023-02-16,2023-03-06
1327,1327,CLM0001327,2023-03-04,UNDER_REVIEW,Theft,8433.83,4329.62,278.69,12484.76,2023-02-24,2023-03-07
1328,1328,CLM0001328,2023-03-05,APPROVED,Liability,8865.68,9756.04,3382.44,15239.28,2023-02-24,2023-03-07
1329,1329,CLM0001329,2023-03-06,REJECTED,Glass,921.36,14966.35,640.99,15246.72,2023-02-23,2023-03-08
1330,1330,CLM0001330,2023-03-07,CLOSED,Windstorm,12143.3,14807.19,3825.97,23124.52,2023-02-25,2023-03-10
1331,1331,CLM0001331,2023-03-08,OPEN,Collision,1460.25,8956.0,1786.83,8629.42,2023-02-25,2023-03-08
1332,1332,CLM0001332,2023-03-09,UNDER_REVIEW,Fire,9918.6,6566.54,3240.41,13244.73,2023-03-07,2023-03-14
1333,1333,CLM0001333,2023-03-10,APPROVED,Flood,982.5,7970.36,1687.97,7264.89,2023-03-10,2023-03-14
1334,1334,CLM0001334,2023-03-11,REJECTED,Theft,4891.75,11792.28,4316.84,12367.19,2023-02-26,2023-03-13
1335,1335,CLM0001335,2023-03-12,CLOSED,Liability,306.03,12007.65,111.18,12202.5,2023-03-02,2023-03-15
1336,1336,CLM0001336,2023-03-13,OPEN,Glass,8555.3,8399.32,488.63,16465.99,2023-02-26,2023-03-13
1337,1337,CLM0001337,2023-03-14,UNDER_REVIEW,Windstorm,10362.96,5544.75,2483.66,13424.05,2023-03-04,2023-03-15
1338,1338,CLM0001338,2023-03-15,APPROVED,Collision,9222.42,9401.69,2179.96,16444.15,2023-02-28,2023-03-20
1339,1339,CLM0001339,2023-03-16,REJECTED,Fire,12710.01,19785.17,4201.9,28293.28,2023-03-10,2023-03-18
1340,1340,CLM0001340,2023-03-17,CLOSED,Flood,3977.33,7784.35,2867.6,8894.08,2023-03-10,2023-03-21
1341,1341,CLM0001341,2023-03-18,OPEN,Theft,11143.32,2752.97,4220.93,9675.36,2023-03-15,2023-03-22
1342,1342,CLM0001342,2023-03-19,UNDER_REVIEW,Liability,5052.57,2148.11,4005.93,3194.75,2023-03-04,2023-03-22
1343,1343,CLM0001343,2023-03-20,APPROVED,Glass,3146.09,19993.47,3257.68,19881.88,2023-03-11,2023-03-24
1344,1344,CLM0001344,2023-03-21,REJECTED,Windstorm,12061.9,11106.31,2699.74,20468.47,2023-03-15,2023-03-24
1345,1345,CLM0001345,2023-03-22,CLOSED,Collision,6034.51,15811.61,2266.14,19579.98,2023-03-17,2023-03-22
1346,1346,CLM0001346,2023-03-23,OPEN,Fire,9417.66,13147.49,932.69,21632.46,2023-03-08,2023-03-24
1347,1347,CLM0001347,2023-03-24,UNDER_REVIEW,Flood,9912.09,20685.75,4690.51,25907.33,2023-03-16,2023-03-29
1348,1348,CLM0001348,2023-03-25,APPROVED,Theft,7990.79,15553.35,3845.6,19698.54,2023-03-12,2023-03-29
1349,1349,CLM0001349,2023-03-26,REJECTED,Liability,10899.23,1967.1,1003.24,11863.09,2023-03-12,2023-03-27
1350,1350,CLM0001350,2023-03-27,CLOSED,Glass,3605.61,18787.62,3827.65,18565.58,2023-03-14,2023-03-30
1351,1351,CLM0001351,2023-03-28,OPEN,Windstorm,4779.8,20840.25,322.14,25297.91,2023-03-22,2023-03-31
1352,1352,CLM0001352,2023-03-29,UNDER_REVIEW,Collision,4004.02,7532.59,802.92,10733.69,2023-03-22,2023-04-01
1353,1353,CLM0001353,2023-03-30,APPROVED,Fire,3577.25,4174.08,138.52,7612.81,2023-03-21,2023-04-02
1354,1354,CLM0001354,2023-03-31,REJECTED,Flood,7280.74,24786.68,2110.1,29957.32,2023-03-30,2023-04-01
1355,1355,CLM0001355,2023-04-01,CLOSED,Theft,2390.38,3842.55,1291.98,4940.95,2023-03-24,2023-04-06
1356,1356,CLM0001356,2023-04-02,OPEN,Liability,8260.59,16285.2,211.16,24334.63,2023-03-18,2023-04-02
1357,1357,CLM0001357,2023-04-03,UNDER_REVIEW,Glass,829.91,22464.38,1569.52,21724.77,2023-03-25,2023-04-03
1358,1358,CLM0001358,2023-04-04,APPROVED,Windstorm,13508.62,10471.67,1817.17,22163.12,2023-04-02,2023-04-07
1359,1359,CLM0001359,2023-04-05,REJECTED,Collision,14147.43,18243.74,702.8,31688.37,2023-04-02,2023-04-09
1360,1360,CLM0001360,2023-04-06,CLOSED,Fire,11017.21,23356.92,2609.79,31764.34,2023-03-29,2023-04-09
1361,1361,CLM0001361,2023-04-07,OPEN,Flood,13268.47,6332.88,611.38,18989.97,2023-03-28,2023-04-09
1362,1362,CLM0001362,2023-04-08,UNDER_REVIEW,Theft,12485.01,18562.29,4029.21,27018.09,2023-04-01,2023-04-11
1363,1363,CLM0001363,2023-04-09,APPROVED,Liability,3270.13,3116.94,1070.54,5316.53,2023-04-01,2023-04-12
1364,1364,CLM0001364,2023-04-10,REJECTED,Glass,6125.63,21641.05,279.63,27487.05,2023-03-30,2023-04-15
1365,1365,CLM0001365,2023-04-11,CLOSED,Windstorm,14230.66,8254.0,2118.91,20365.75,2023-04-04,2023-04-13
1366,1366,CLM0001366,2023-04-12,OPEN,Collision,13191.5,23455.82,1814.99,34832.33,2023-04-01,2023-04-14
1367,1367,CLM0001367,2023-04-13,UNDER_REVIEW,Fire,316.11,24186.73,3029.07,21473.77,2023-04-12,2023-04-18
1368,1368,CLM0001368,2023-04-14,APPROVED,Flood,13761.86,16954.17,1264.91,29451.12,2023-04-02,2023-04-16
1369,1369,CLM0001369,2023-04-15,REJECTED,Theft,9584.24,17665.11,4515.79,22733.56,2023-04-12,2023-04-19
1370,1370,CLM0001370,2023-04-16,CLOSED,Liability,13004.29,21512.35,1942.36,32574.28,2023-04-04,2023-04-18
1371,1371,CLM0001371,2023-04-17,OPEN,Glass,4513.32,23439.9,3783.34,24169.88,2023-04-08,2023-04-18
1372,1372,CLM0001372,2023-04-18,UNDER_REVIEW,Windstorm,12891.25,4425.57,2194.23,15122.59,2023-04-08,2023-04-23
1373,1373,CLM0001373,2023-04-19,APPROVED,Collision,6094.33,1330.1,4332.22,3092.21,2023-04-04,2023-04-22
1374,1374,CLM0001374,2023-04-20,REJECTED,Fire,11054.13,23199.18,1663.61,32589.7,2023-04-07,2023-04-20
1375,1375,CLM0001375,2023-04-21,CLOSED,Flood,12366.01,17612.81,2531.67,27447.15,2023-04-10,2023-04-24
1376,1376,CLM0001376,2023-04-22,OPEN,Theft,9031.74,20428.99,3688.93,25771.8,2023-04-08,2023-04-27
1377,1377,CLM0001377,2023-04-23,UNDER_REVIEW,Liability,410.26,1776.42,3207.96,-1021.28,2023-04-09,2023-04-28
1378,1378,CLM0001378,2023-04-24,APPROVED,Glass,2041.38,10316.22,3141.48,9216.12,2023-04-14,2023-04-28
1379,1379,CLM0001379,2023-04-25,REJECTED,Windstorm,1233.48,4366.65,2581.83,3018.3,2023-04-21,2023-04-29
1380,1380,CLM0001380,2023-04-26,CLOSED,Collision,10286.3,19919.74,1597.0,28609.04,2023-04-11,2023-05-01
1381,1381,CLM0001381,2023-04-27,OPEN,Fire,2002.65,4750.24,2965.1,3787.79,2023-04-17,2023-04-29
1382,1382,CLM0001382,2023-04-28,UNDER_REVIEW,Flood,2979.96,10655.16,909.45,12725.67,2023-04-16,2023-05-02
1383,1383,CLM0001383,2023-04-29,APPROVED,Theft,3367.31,23728.68,4615.56,22480.43,2023-04-22,2023-04-29
1384,1384,CLM0001384,2023-04-30,REJECTED,Liability,14611.91,5357.52,3506.31,16463.12,2023-04-25,2023-04-30
1385,1385,CLM0001385,2023-05-01,CLOSED,Glass,6015.52,11008.13,1300.79,15722.86,2023-04-29,2023-05-03
1386,1386,CLM0001386,2023-05-02,OPEN,Windstorm,2551.84,14397.45,70.57,16878.72,2023-04-19,2023-05-05
1387,1387,CLM0001387,2023-05-03,UNDER_REVIEW,Collision,12408.86,12606.65,1122.42,23893.09,2023-04-27,2023-05-04
1388,1388,CLM0001388,2023-05-04,APPROVED,Fire,14190.78,20428.6,1331.01,33288.37,2023-04-19,2023-05-07
1389,1389,CLM0001389,2023-05-05,REJECTED,Flood,1952.99,21480.27,3000.41,20432.85,2023-04-26,2023-05-10
1390,1390,CLM0001390,2023-05-06,CLOSED,Theft,10157.83,10749.11,2042.62,18864.32,2023-05-02,2023-05-06
1391,1391,CLM0001391,2023-05-07,OPEN,Liability,4352.89,6914.09,3088.4,8178.58,2023-04-30,2023-05-09
1392,1392,CLM0001392,2023-05-08,UNDER_REVIEW,Glass,8743.55,16357.27,428.69,24672.13,2023-04-23,2023-05-09
1393,1393,CLM0001393,2023-05-09,APPROVED,Windstorm,13071.65,24372.78,1987.77,35456.66,2023-05-03,2023-05-14
1394,1394,CLM0001394,2023-05-10,REJECTED,Collision,5752.43,10870.63,2985.98,13637.08,2023-05-08,2023-05-10
1395,1395,CLM0001395,2023-05-11,CLOSED,Fire,8355.0,1776.76,4655.32,5476.44,2023-04-26,2023-05-13
1396,1396,CLM0001396,2023-05-12,OPEN,Flood,14951.09,23513.39,4836.05,33628.43,2023-05-11,2023-05-12
1397,1397,CLM0001397,2023-05-13,UNDER_REVIEW,Theft,3804.85,15681.62,1512.54,17973.93,2023-05-01,2023-05-18
1398,1398,CLM0001398,2023-05-14,APPROVED,Liability,5563.52,24217.42,2797.8,26983.14,2023-05-09,2023-05-16
1399,1399,CLM0001399,2023-05-15,REJECTED,Glass,2548.0,12574.58,1695.88,13426.7,2023-05-01,2023-05-16
1400,1400,CLM0001400,2023-05-16,CLOSED,Windstorm,1344.72,17901.26,2164.65,17081.33,2023-05-08,2023-05-16
1401,1401,CLM0001401,2023-05-17,OPEN,Collision,4699.04,24473.66,2496.05,26676.65,2023-05-09,2023-05-22
1402,1402,CLM0001402,2023-05-18,UNDER_REVIEW,Fire,5408.88,11037.11,4513.96,11932.03,2023-05-10,2023-05-22
1403,1403,CLM0001403,2023-05-19,APPROVED,Flood,12443.84,23204.56,2584.86,33063.54,2023-05-06,2023-05-20
1404,1404,CLM0001404,2023-05-20,REJECTED,Theft,4733.14,24866.84,3818.38,25781.6,2023-05-16,2023-05-24
1405,1405,CLM0001405,2023-05-21,CLOSED,Liability,12795.5,16606.78,3991.1,25411.18,2023-05-20,2023-05-22
1406,1406,CLM0001406,2023-05-22,OPEN,Glass,2229.31,6131.58,179.31,8181.58,2023-05-14,2023-05-23
1407,1407,CLM0001407,2023-05-23,UNDER_REVIEW,Windstorm,10589.44,11192.53,4976.01,16805.96,2023-05-08,2023-05-23
1408,1408,CLM0001408,2023-05-24,APPROVED,Collision,6622.8,24726.06,2804.27,28544.59,2023-05-10,2023-05-27
1409,1409,CLM0001409,2023-05-25,REJECTED,Fire,1687.36,18134.22,740.27,19081.31,2023-05-14,2023-05-25
1410,1410,CLM0001410,2023-05-26,CLOSED,Flood,3056.01,7460.85,4174.77,6342.09,2023-05-18,2023-05-30
1411,1411,CLM0001411,2023-05-27,OPEN,Theft,13363.42,14849.1,2917.74,25294.78,2023-05-27,2023-05-31
1412,1412,CLM0001412,2023-05-28,UNDER_REVIEW,Liability,11502.71,4923.94,4602.07,11824.58,2023-05-21,2023-05-31
1413,1413,CLM0001413,2023-05-29,APPROVED,Glass,10153.63,22240.51,129.81,32264.33,2023-05-26,2023-06-01
1414,1414,CLM0001414,2023-05-30,REJECTED,Windstorm,5603.37,23264.14,530.35,28337.16,2023-05-20,2023-05-31
1415,1415,CLM0001415,2023-05-31,CLOSED,Collision,433.12,11775.71,3538.53,8670.3,2023-05-16,2023-06-03
1416,1416,CLM0001416,2023-06-01,OPEN,Fire,9425.35,7098.3,3290.03,13233.62,2023-05-22,2023-06-01
1417,1417,CLM0001417,2023-06-02,UNDER_REVIEW,Flood,9842.59,23796.95,1624.58,32014.96,2023-05-29,2023-06-03
1418,1418,CLM0001418,2023-06-03,APPROVED,Theft,12949.18,20138.17,1414.77,31672.58,2023-06-02,2023-06-08
1419,1419,CLM0001419,2023-06-04,REJECTED,Liability,1060.86,23821.55,1906.95,22975.46,2023-05-23,2023-06-06
1420,1420,CLM0001420,2023-06-05,CLOSED,Glass,2670.16,24143.71,4327.58,22486.29,2023-06-03,2023-06-05
1421,1421,CLM0001421,2023-06-06,OPEN,Windstorm,12785.19,4492.05,3897.46,13379.78,2023-05-28,2023-06-11
1422,1422,CLM0001422,2023-06-07,UNDER_REVIEW,Collision,11288.38,16524.58,603.01,27209.95,2023-05-23,2023-06-10
1423,1423,CLM0001423,2023-06-08,APPROVED,Fire,11038.34,23081.65,4518.67,29601.32,2023-06-04,2023-06-10
1424,1424,CLM0001424,2023-06-09,REJECTED,Flood,9982.8,20885.3,2563.27,28304.83,2023-05-25,2023-06-12
1425,1425,CLM0001425,2023-06-10,CLOSED,Theft,13281.2,12172.77,2815.29,22638.68,2023-05-28,2023-06-10
1426,1426,CLM0001426,2023-06-11,OPEN,Liability,11347.36,20369.36,3069.34,28647.38,2023-05-29,2023-06-16
1427,1427,CLM0001427,2023-06-12,UNDER_REVIEW,Glass,6390.26,1490.73,1708.72,6172.27,2023-05-29,2023-06-17
1428,1428,CLM0001428,2023-06-13,APPROVED,Windstorm,3363.45,17312.8,775.35,19900.9,2023-05-29,2023-06-17
1429,1429,CLM0001429,2023-06-14,REJECTED,Collision,9443.39,13354.61,1453.52,21344.48,2023-06-01,2023-06-14
1430,1430,CLM0001430,2023-06-15,CLOSED,Fire,13608.12,12201.48,743.03,25066.57,2023-06-11,2023-06-20
1431,1431,CLM0001431,2023-06-16,OPEN,Flood,13543.55,21117.68,2615.46,32045.77,2023-06-07,2023-06-20
1432,1432,CLM0001432,2023-06-17,UNDER_REVIEW,Theft,715.92,2375.05,225.47,2865.5,2023-06-14,2023-06-21
1433,1433,CLM0001433,2023-06-18,APPROVED,Liability,6373.7,2814.87,3304.28,5884.29,2023-06-10,2023-06-20
1434,1434,CLM0001434,2023-06-19,REJECTED,Glass,3822.9,2503.35,2517.22,3809.03,2023-06-16,2023-06-24
1435,1435,CLM0001435,2023-06-20,CLOSED,Windstorm,9923.67,4899.03,911.04,13911.66,2023-06-08,2023-06-20
1436,1436,CLM0001436,2023-06-21,OPEN,Collision,1249.36,21980.51,1488.24,21741.63,2023-06-07,2023-06-26
1437,1437,CLM0001437,2023-06-22,UNDER_REVIEW,Fire,6749.22,20291.93,1706.67,25334.48,2023-06-17,2023-06-23
1438,1438,CLM0001438,2023-06-23,APPROVED,Flood,2776.31,18802.22,3020.26,18558.27,2023-06-20,2023-06-26
